Behavior,Fly,Duration (s),Start_Frame,End_Frame,Start_Time (mm:ss),End_Time (mm:ss)
WingExt,Fly 1 (Female),0.267,7230,7237,04:01,04:01
WingExt,Fly 0 (Male),0.2,7236,7241,04:01,04:01
WingExt,Fly 0 (Male),0.133,7243,7246,04:01,04:02
WingExt,Fly 1 (Female),0.1,7245,7247,04:02,04:02
WingExt,Fly 0 (Male),0.1,7250,7252,04:02,04:02
WingExt,Fly 0 (Male),0.1,7254,7256,04:02,04:02
WingExt,Fly 0 (Male),0.1,7268,7270,04:02,04:02
WingExt,Fly 0 (Male),0.133,7274,7277,04:02,04:03
WingExt,Fly 1 (Female),0.167,7281,7285,04:03,04:03
WingExt,Fly 0 (Male),0.1,7292,7294,04:03,04:03
WingExt,Fly 1 (Female),0.1,7317,7319,04:04,04:04
WingExt,Fly 1 (Female),0.233,7325,7331,04:04,04:04
WingExt,Fly 0 (Male),0.133,7332,7335,04:04,04:04
WingExt,Fly 0 (Male),0.133,7354,7357,04:05,04:05
WingExt,Fly 1 (Female),0.133,7480,7483,04:09,04:09
WingExt,Fly 1 (Female),0.1,7486,7488,04:10,04:10
WingExt,Fly 1 (Female),0.133,7493,7496,04:10,04:10
WingExt,Fly 0 (Male),0.333,7516,7525,04:11,04:11
WingExt,Fly 1 (Female),0.133,7524,7527,04:11,04:11
WingExt,Fly 0 (Male),0.1,7552,7554,04:12,04:12
Circling,Fly 0 (Male),0.367,7553,7563,04:12,04:12
WingExt,Fly 1 (Female),0.567,7563,7579,04:12,04:13
WingExt,Fly 0 (Male),0.1,7578,7580,04:13,04:13
WingExt,Fly 0 (Male),0.133,7587,7590,04:13,04:13
WingExt,Fly 1 (Female),0.233,7603,7609,04:13,04:14
WingExt,Fly 1 (Female),0.267,7611,7618,04:14,04:14
WingExt,Fly 0 (Male),0.2,7617,7622,04:14,04:14
WingExt,Fly 1 (Female),0.1,7620,7622,04:14,04:14
WingExt,Fly 1 (Female),0.1,7629,7631,04:14,04:14
WingExt,Fly 1 (Female),0.133,7657,7660,04:15,04:15
WingExt,Fly 1 (Female),0.2,7666,7671,04:16,04:16
WingExt,Fly 1 (Female),0.2,7695,7700,04:16,04:17
WingExt,Fly 1 (Female),0.267,7703,7710,04:17,04:17
WingExt,Fly 1 (Female),0.1,7712,7714,04:17,04:17
WingExt,Fly 0 (Male),0.433,7713,7725,04:17,04:18
WingExt,Fly 0 (Male),0.2,7745,7750,04:18,04:18
WingExt,Fly 1 (Female),0.1,7747,7749,04:18,04:18
Circling,Fly 1 (Female),0.333,7766,7775,04:19,04:19
WingExt,Fly 0 (Male),0.133,7771,7774,04:19,04:19
WingExt,Fly 1 (Female),0.1,7775,7777,04:19,04:19
WingExt,Fly 1 (Female),0.2,7779,7784,04:19,04:19
WingExt,Fly 0 (Male),0.233,7782,7788,04:19,04:20
WingExt,Fly 0 (Male),0.233,7806,7812,04:20,04:20
WingExt,Fly 0 (Male),0.133,7817,7820,04:21,04:21
WingExt,Fly 0 (Male),0.2,7825,7830,04:21,04:21
WingExt,Fly 0 (Male),0.1,7835,7837,04:21,04:21
WingExt,Fly 0 (Male),0.133,7839,7842,04:21,04:21
WingExt,Fly 0 (Male),0.167,7850,7854,04:22,04:22
Circling,Fly 1 (Female),0.3,7863,7871,04:22,04:22
WingExt,Fly 0 (Male),0.1,7865,7867,04:22,04:22
WingExt,Fly 0 (Male),0.167,7882,7886,04:23,04:23
WingExt,Fly 0 (Male),0.1,7890,7892,04:23,04:23
WingExt,Fly 0 (Male),0.1,7896,7898,04:23,04:23
WingExt,Fly 0 (Male),0.1,7900,7902,04:23,04:23
WingExt,Fly 0 (Male),0.233,7918,7924,04:24,04:24
Circling,Fly 1 (Female),0.767,7935,7957,04:24,04:25
WingExt,Fly 0 (Male),0.167,7960,7964,04:25,04:25
WingExt,Fly 1 (Female),0.133,7982,7985,04:26,04:26
WingExt,Fly 1 (Female),0.267,7987,7994,04:26,04:26
WingExt,Fly 0 (Male),0.2,8001,8006,04:27,04:27
WingExt,Fly 0 (Male),0.1,8026,8028,04:28,04:28
WingExt,Fly 1 (Female),0.167,8043,8047,04:28,04:28
WingExt,Fly 1 (Female),0.2,8060,8065,04:29,04:29
WingExt,Fly 1 (Female),0.133,8088,8091,04:30,04:30
WingExt,Fly 1 (Female),0.133,8095,8098,04:30,04:30
WingExt,Fly 1 (Female),0.1,8138,8140,04:31,04:31
WingExt,Fly 1 (Female),0.1,8144,8146,04:31,04:32
WingExt,Fly 1 (Female),0.1,8160,8162,04:32,04:32
WingExt,Fly 0 (Male),0.133,8173,8176,04:32,04:33
WingExt,Fly 1 (Female),0.233,8204,8210,04:33,04:34
WingExt,Fly 0 (Male),0.1,8217,8219,04:34,04:34
Circling,Fly 1 (Female),0.3,8235,8243,04:34,04:35
WingExt,Fly 0 (Male),0.1,8255,8257,04:35,04:35
WingExt,Fly 1 (Female),0.2,8281,8286,04:36,04:36
WingExt,Fly 1 (Female),0.1,8288,8290,04:36,04:36
WingExt,Fly 0 (Male),0.367,8292,8302,04:36,04:37
WingExt,Fly 1 (Female),0.2,8305,8310,04:37,04:37
WingExt,Fly 0 (Male),0.133,8320,8323,04:37,04:37
WingExt,Fly 1 (Female),0.2,8346,8351,04:38,04:38
WingExt,Fly 1 (Female),0.333,8358,8367,04:39,04:39
WingExt,Fly 0 (Male),0.1,8360,8362,04:39,04:39
WingExt,Fly 0 (Male),0.1,8371,8373,04:39,04:39
WingExt,Fly 1 (Female),0.133,8382,8385,04:39,04:40
WingExt,Fly 1 (Female),0.133,8387,8390,04:40,04:40
WingExt,Fly 1 (Female),0.1,8392,8394,04:40,04:40
WingExt,Fly 1 (Female),0.1,8402,8404,04:40,04:40
WingExt,Fly 1 (Female),0.167,8408,8412,04:40,04:40
WingExt,Fly 1 (Female),0.367,8414,8424,04:40,04:41
WingExt,Fly 0 (Male),0.167,8491,8495,04:43,04:43
WingExt,Fly 0 (Male),0.2,8499,8504,04:43,04:43
WingExt,Fly 1 (Female),0.133,8504,8507,04:43,04:44
WingExt,Fly 1 (Female),0.1,8526,8528,04:44,04:44
WingExt,Fly 1 (Female),0.167,8539,8543,04:45,04:45
WingExt,Fly 0 (Male),0.1,8545,8547,04:45,04:45
WingExt,Fly 1 (Female),0.267,8546,8553,04:45,04:45
WingExt,Fly 0 (Male),0.233,8554,8560,04:45,04:45
WingExt,Fly 1 (Female),0.2,8609,8614,04:47,04:47
WingExt,Fly 1 (Female),0.167,8620,8624,04:47,04:47
WingExt,Fly 1 (Female),0.167,8660,8664,04:49,04:49
WingExt,Fly 0 (Male),0.133,8690,8693,04:50,04:50
WingExt,Fly 0 (Male),0.3,8698,8706,04:50,04:50
Circling,Fly 0 (Male),0.4,8731,8742,04:51,04:51
WingExt,Fly 1 (Female),0.1,8737,8739,04:51,04:51
WingExt,Fly 0 (Male),0.167,8751,8755,04:52,04:52
WingExt,Fly 1 (Female),0.333,8753,8762,04:52,04:52
WingExt,Fly 0 (Male),0.133,8765,8768,04:52,04:52
Circling,Fly 1 (Female),0.3,8767,8775,04:52,04:52
WingExt,Fly 1 (Female),0.133,8769,8772,04:52,04:52
WingExt,Fly 1 (Female),0.3,8812,8820,04:54,04:54
WingExt,Fly 1 (Female),0.167,8823,8827,04:54,04:54
WingExt,Fly 0 (Male),0.1,8839,8841,04:55,04:55
WingExt,Fly 1 (Female),0.167,8850,8854,04:55,04:55
WingExt,Fly 0 (Male),0.233,8869,8875,04:56,04:56
WingExt,Fly 1 (Female),0.2,8883,8888,04:56,04:56
WingExt,Fly 1 (Female),0.233,8925,8931,04:58,04:58
WingExt,Fly 0 (Male),0.233,8932,8938,04:58,04:58
WingExt,Fly 0 (Male),0.1,8940,8942,04:58,04:58
WingExt,Fly 0 (Male),0.367,8944,8954,04:58,04:58
WingExt,Fly 1 (Female),0.133,8950,8953,04:58,04:58
WingExt,Fly 0 (Male),0.433,8958,8970,04:59,04:59
WingExt,Fly 0 (Male),0.1,8993,8995,05:00,05:00
WingExt,Fly 0 (Male),0.2,9003,9008,05:00,05:00
WingExt,Fly 1 (Female),0.133,9023,9026,05:01,05:01
WingExt,Fly 0 (Male),0.133,9037,9040,05:01,05:01
WingExt,Fly 1 (Female),0.1,9040,9042,05:01,05:01
WingExt,Fly 0 (Male),0.167,9046,9050,05:02,05:02
WingExt,Fly 1 (Female),0.133,9047,9050,05:02,05:02
WingExt,Fly 1 (Female),0.1,9093,9095,05:03,05:03
WingExt,Fly 0 (Male),0.1,9122,9124,05:04,05:04
WingExt,Fly 0 (Male),0.133,9190,9193,05:06,05:06
WingExt,Fly 1 (Female),0.233,9192,9198,05:06,05:07
WingExt,Fly 1 (Female),0.3,9214,9222,05:07,05:07
WingExt,Fly 0 (Male),0.1,9219,9221,05:07,05:07
Circling,Fly 1 (Female),0.633,9232,9250,05:08,05:08
WingExt,Fly 0 (Male),0.267,9242,9249,05:08,05:08
WingExt,Fly 0 (Male),0.133,9254,9257,05:08,05:09
WingExt,Fly 0 (Male),0.1,9290,9292,05:10,05:10
WingExt,Fly 0 (Male),0.1,9300,9302,05:10,05:10
Circling,Fly 0 (Male),0.4,9302,9313,05:10,05:10
WingExt,Fly 1 (Female),0.1,9310,9312,05:10,05:10
WingExt,Fly 0 (Male),0.1,9324,9326,05:11,05:11
WingExt,Fly 0 (Male),0.1,9339,9341,05:11,05:11
WingExt,Fly 1 (Female),0.133,9343,9346,05:11,05:12
WingExt,Fly 0 (Male),0.1,9344,9346,05:11,05:12
WingExt,Fly 1 (Female),0.267,9351,9358,05:12,05:12
WingExt,Fly 0 (Male),0.2,9352,9357,05:12,05:12
WingExt,Fly 0 (Male),0.1,9368,9370,05:12,05:12
WingExt,Fly 0 (Male),0.2,9373,9378,05:12,05:13
WingExt,Fly 1 (Female),0.167,9383,9387,05:13,05:13
WingExt,Fly 0 (Male),0.1,9384,9386,05:13,05:13
WingExt,Fly 0 (Male),0.133,9422,9425,05:14,05:14
WingExt,Fly 0 (Male),0.167,9428,9432,05:14,05:14
WingExt,Fly 1 (Female),0.133,9433,9436,05:14,05:15
WingExt,Fly 0 (Male),0.1,9444,9446,05:15,05:15
WingExt,Fly 1 (Female),0.133,9459,9462,05:15,05:15
WingExt,Fly 0 (Male),0.133,9460,9463,05:15,05:15
WingExt,Fly 1 (Female),0.267,9468,9475,05:16,05:16
WingExt,Fly 1 (Female),0.1,9481,9483,05:16,05:16
WingExt,Fly 0 (Male),0.1,9511,9513,05:17,05:17
WingExt,Fly 0 (Male),0.133,9554,9557,05:18,05:19
WingExt,Fly 0 (Male),0.133,9571,9574,05:19,05:19
WingExt,Fly 1 (Female),0.233,9576,9582,05:19,05:19
WingExt,Fly 1 (Female),0.2,9592,9597,05:20,05:20
WingExt,Fly 1 (Female),0.1,9634,9636,05:21,05:21
WingExt,Fly 1 (Female),0.1,9638,9640,05:21,05:21
WingExt,Fly 0 (Male),0.1,9646,9648,05:22,05:22
WingExt,Fly 0 (Male),0.1,9674,9676,05:22,05:23
WingExt,Fly 0 (Male),0.233,9678,9684,05:23,05:23
WingExt,Fly 0 (Male),0.1,9720,9722,05:24,05:24
WingExt,Fly 1 (Female),0.167,9721,9725,05:24,05:24
WingExt,Fly 1 (Female),0.1,9732,9734,05:24,05:24
Circling,Fly 1 (Female),0.4,9745,9756,05:25,05:25
WingExt,Fly 0 (Male),0.1,9764,9766,05:25,05:26
WingExt,Fly 0 (Male),0.2,9769,9774,05:26,05:26
WingExt,Fly 0 (Male),0.1,9820,9822,05:27,05:27
WingExt,Fly 1 (Female),0.2,9853,9858,05:28,05:29
WingExt,Fly 0 (Male),0.167,9863,9867,05:29,05:29
WingExt,Fly 1 (Female),0.133,9863,9866,05:29,05:29
WingExt,Fly 0 (Male),0.2,9869,9874,05:29,05:29
Circling,Fly 0 (Male),0.367,9878,9888,05:29,05:30
WingExt,Fly 1 (Female),0.1,9906,9908,05:30,05:30
WingExt,Fly 1 (Female),0.1,9919,9921,05:31,05:31
WingExt,Fly 1 (Female),0.1,9929,9931,05:31,05:31
WingExt,Fly 0 (Male),0.1,9931,9933,05:31,05:31
WingExt,Fly 1 (Female),0.267,9942,9949,05:31,05:32
WingExt,Fly 1 (Female),0.2,9951,9956,05:32,05:32
WingExt,Fly 0 (Male),0.1,9963,9965,05:32,05:32
WingExt,Fly 0 (Male),0.1,9969,9971,05:32,05:32
WingExt,Fly 0 (Male),0.4,9986,9997,05:33,05:33
WingExt,Fly 1 (Female),0.167,9998,10002,05:33,05:33
WingExt,Fly 1 (Female),0.167,10004,10008,05:33,05:34
WingExt,Fly 0 (Male),0.1,10019,10021,05:34,05:34
WingExt,Fly 0 (Male),0.133,10023,10026,05:34,05:34
WingExt,Fly 0 (Male),0.133,10028,10031,05:34,05:34
WingExt,Fly 1 (Female),0.2,10031,10036,05:34,05:35
WingExt,Fly 0 (Male),0.1,10036,10038,05:35,05:35
WingExt,Fly 1 (Female),0.133,10039,10042,05:35,05:35
WingExt,Fly 0 (Male),0.167,10046,10050,05:35,05:35
WingExt,Fly 0 (Male),0.2,10055,10060,05:35,05:35
WingExt,Fly 0 (Male),0.1,10069,10071,05:36,05:36
WingExt,Fly 1 (Female),0.1,10073,10075,05:36,05:36
WingExt,Fly 1 (Female),0.1,10082,10084,05:36,05:36
WingExt,Fly 1 (Female),0.1,10089,10091,05:36,05:36
WingExt,Fly 1 (Female),0.133,10145,10148,05:38,05:38
WingExt,Fly 1 (Female),0.1,10163,10165,05:39,05:39
WingExt,Fly 1 (Female),0.1,10167,10169,05:39,05:39
WingExt,Fly 1 (Female),0.1,10171,10173,05:39,05:39
Circling,Fly 1 (Female),0.3,10179,10187,05:39,05:40
WingExt,Fly 1 (Female),0.367,10181,10191,05:39,05:40
WingExt,Fly 0 (Male),0.1,10188,10190,05:40,05:40
WingExt,Fly 1 (Female),0.1,10197,10199,05:40,05:40
WingExt,Fly 1 (Female),0.1,10219,10221,05:41,05:41
WingExt,Fly 1 (Female),0.1,10248,10250,05:42,05:42
WingExt,Fly 0 (Male),0.1,10263,10265,05:42,05:42
WingExt,Fly 0 (Male),0.133,10280,10283,05:43,05:43
WingExt,Fly 1 (Female),0.1,10322,10324,05:44,05:44
WingExt,Fly 0 (Male),0.2,10326,10331,05:44,05:44
WingExt,Fly 0 (Male),0.167,10389,10393,05:46,05:46
WingExt,Fly 0 (Male),0.1,10405,10407,05:47,05:47
WingExt,Fly 1 (Female),0.133,10410,10413,05:47,05:47
WingExt,Fly 1 (Female),0.1,10415,10417,05:47,05:47
WingExt,Fly 0 (Male),0.133,10416,10419,05:47,05:47
WingExt,Fly 1 (Female),0.167,10421,10425,05:47,05:48
WingExt,Fly 0 (Male),0.1,10445,10447,05:48,05:48
WingExt,Fly 1 (Female),0.133,10448,10451,05:48,05:48
WingExt,Fly 0 (Male),0.1,10457,10459,05:49,05:49
WingExt,Fly 0 (Male),0.1,10490,10492,05:50,05:50
WingExt,Fly 0 (Male),0.133,10494,10497,05:50,05:50
WingExt,Fly 0 (Male),0.267,10679,10686,05:56,05:56
WingExt,Fly 0 (Male),0.1,10830,10832,06:01,06:01
WingExt,Fly 0 (Male),0.1,10898,10900,06:03,06:03
WingExt,Fly 0 (Male),0.3,10915,10923,06:04,06:04
WingExt,Fly 0 (Male),0.133,10944,10947,06:05,06:05
WingExt,Fly 0 (Male),0.233,10976,10982,06:06,06:06
WingExt,Fly 0 (Male),0.133,10987,10990,06:06,06:06
WingExt,Fly 0 (Male),0.167,11026,11030,06:08,06:08
WingExt,Fly 0 (Male),0.133,11045,11048,06:08,06:08
WingExt,Fly 1 (Female),0.133,11050,11053,06:08,06:08
WingExt,Fly 1 (Female),0.133,11189,11192,06:13,06:13
WingExt,Fly 0 (Male),0.167,11193,11197,06:13,06:13
WingExt,Fly 0 (Male),0.267,11199,11206,06:13,06:14
WingExt,Fly 1 (Female),0.133,11200,11203,06:13,06:13
WingExt,Fly 1 (Female),0.1,11214,11216,06:14,06:14
WingExt,Fly 0 (Male),0.1,11216,11218,06:14,06:14
WingExt,Fly 0 (Male),0.1,11224,11226,06:14,06:14
WingExt,Fly 0 (Male),0.1,11230,11232,06:14,06:14
WingExt,Fly 0 (Male),0.133,11234,11237,06:14,06:15
WingExt,Fly 0 (Male),0.167,11246,11250,06:15,06:15
WingExt,Fly 0 (Male),0.133,11266,11269,06:16,06:16
WingExt,Fly 1 (Female),0.1,11273,11275,06:16,06:16
WingExt,Fly 1 (Female),0.1,11281,11283,06:16,06:16
WingExt,Fly 0 (Male),0.133,11282,11285,06:16,06:16
WingExt,Fly 0 (Male),0.133,11288,11291,06:16,06:16
WingExt,Fly 0 (Male),0.1,11299,11301,06:17,06:17
WingExt,Fly 1 (Female),0.1,11303,11305,06:17,06:17
WingExt,Fly 1 (Female),0.533,11323,11338,06:17,06:18
WingExt,Fly 1 (Female),0.2,11340,11345,06:18,06:18
WingExt,Fly 0 (Male),0.1,11358,11360,06:19,06:19
WingExt,Fly 1 (Female),0.2,11366,11371,06:19,06:19
WingExt,Fly 0 (Male),0.1,11383,11385,06:19,06:20
WingExt,Fly 1 (Female),0.133,11391,11394,06:20,06:20
WingExt,Fly 0 (Male),0.133,11393,11396,06:20,06:20
WingExt,Fly 0 (Male),0.133,11403,11406,06:20,06:20
WingExt,Fly 0 (Male),0.1,11412,11414,06:20,06:20
WingExt,Fly 0 (Male),0.167,11416,11420,06:21,06:21
WingExt,Fly 1 (Female),0.1,11418,11420,06:21,06:21
WingExt,Fly 0 (Male),0.1,11435,11437,06:21,06:21
WingExt,Fly 0 (Male),0.133,11464,11467,06:22,06:22
WingExt,Fly 1 (Female),0.167,11472,11476,06:22,06:23
WingExt,Fly 0 (Male),0.1,11476,11478,06:23,06:23
WingExt,Fly 1 (Female),0.1,11493,11495,06:23,06:23
WingExt,Fly 0 (Male),0.1,11498,11500,06:23,06:23
WingExt,Fly 1 (Female),0.7,11499,11519,06:23,06:24
WingExt,Fly 0 (Male),0.2,11503,11508,06:23,06:24
WingExt,Fly 1 (Female),0.167,11521,11525,06:24,06:24
WingExt,Fly 1 (Female),0.133,11531,11534,06:24,06:24
WingExt,Fly 0 (Male),0.1,11538,11540,06:25,06:25
WingExt,Fly 0 (Male),0.133,11546,11549,06:25,06:25
WingExt,Fly 0 (Male),0.167,11551,11555,06:25,06:25
WingExt,Fly 1 (Female),0.167,11556,11560,06:25,06:25
WingExt,Fly 0 (Male),0.1,11558,11560,06:25,06:25
WingExt,Fly 0 (Male),0.1,11570,11572,06:26,06:26
WingExt,Fly 0 (Male),0.1,11574,11576,06:26,06:26
WingExt,Fly 1 (Female),0.133,11588,11591,06:26,06:26
WingExt,Fly 0 (Male),0.1,11591,11593,06:26,06:26
WingExt,Fly 0 (Male),0.1,11603,11605,06:27,06:27
WingExt,Fly 1 (Female),0.167,11634,11638,06:28,06:28
WingExt,Fly 0 (Male),0.233,11637,11643,06:28,06:28
WingExt,Fly 0 (Male),0.1,11659,11661,06:29,06:29
WingExt,Fly 1 (Female),0.3,11663,11671,06:29,06:29
WingExt,Fly 1 (Female),0.1,11682,11684,06:29,06:29
WingExt,Fly 0 (Male),0.1,11705,11707,06:30,06:30
WingExt,Fly 1 (Female),0.333,11706,11715,06:30,06:30
WingExt,Fly 1 (Female),0.1,11727,11729,06:31,06:31
WingExt,Fly 1 (Female),0.1,11732,11734,06:31,06:31
WingExt,Fly 0 (Male),0.1,11734,11736,06:31,06:31
WingExt,Fly 0 (Male),0.167,11741,11745,06:31,06:32
WingExt,Fly 0 (Male),0.1,11749,11751,06:32,06:32
WingExt,Fly 0 (Male),0.1,11754,11756,06:32,06:32
WingExt,Fly 1 (Female),0.167,11758,11762,06:32,06:32
WingExt,Fly 0 (Male),0.267,11775,11782,06:32,06:33
WingExt,Fly 0 (Male),0.133,11795,11798,06:33,06:33
WingExt,Fly 0 (Male),0.5,11830,11844,06:34,06:35
WingExt,Fly 1 (Female),0.133,11830,11833,06:34,06:34
WingExt,Fly 1 (Female),0.1,11857,11859,06:35,06:35
WingExt,Fly 0 (Male),0.233,11858,11864,06:35,06:35
WingExt,Fly 0 (Male),0.4,11867,11878,06:36,06:36
WingExt,Fly 1 (Female),0.2,11872,11877,06:36,06:36
Circling,Fly 1 (Female),0.533,11877,11892,06:36,06:36
WingExt,Fly 0 (Male),0.233,11883,11889,06:36,06:36
WingExt,Fly 1 (Female),0.133,11893,11896,06:36,06:37
WingExt,Fly 0 (Male),0.133,11894,11897,06:36,06:37
WingExt,Fly 1 (Female),0.167,11904,11908,06:37,06:37
WingExt,Fly 0 (Male),0.367,11914,11924,06:37,06:37
WingExt,Fly 1 (Female),0.133,11941,11944,06:38,06:38
WingExt,Fly 1 (Female),0.3,11964,11972,06:39,06:39
Circling,Fly 0 (Male),0.4,11964,11975,06:39,06:39
WingExt,Fly 1 (Female),0.1,11974,11976,06:39,06:39
WingExt,Fly 1 (Female),0.133,11979,11982,06:39,06:39
WingExt,Fly 0 (Male),0.1,11984,11986,06:39,06:40
WingExt,Fly 0 (Male),0.1,12006,12008,06:40,06:40
WingExt,Fly 1 (Female),0.2,12044,12049,06:41,06:42
WingExt,Fly 1 (Female),0.133,12051,12054,06:42,06:42
WingExt,Fly 1 (Female),0.133,12056,12059,06:42,06:42
WingExt,Fly 1 (Female),0.1,12064,12066,06:42,06:42
WingExt,Fly 1 (Female),0.1,12074,12076,06:42,06:43
WingExt,Fly 0 (Male),0.133,12079,12082,06:43,06:43
WingExt,Fly 0 (Male),0.167,12084,12088,06:43,06:43
WingExt,Fly 0 (Male),0.2,12090,12095,06:43,06:43
WingExt,Fly 1 (Female),0.167,12097,12101,06:43,06:43
WingExt,Fly 1 (Female),0.133,12124,12127,06:44,06:44
WingExt,Fly 1 (Female),0.233,12130,12136,06:44,06:45
WingExt,Fly 0 (Male),0.233,12155,12161,06:45,06:45
WingExt,Fly 1 (Female),0.133,12165,12168,06:46,06:46
WingExt,Fly 0 (Male),0.133,12177,12180,06:46,06:46
WingExt,Fly 0 (Male),0.1,12200,12202,06:47,06:47
WingExt,Fly 1 (Female),0.3,12202,12210,06:47,06:47
WingExt,Fly 0 (Male),0.333,12208,12217,06:47,06:47
WingExt,Fly 1 (Female),0.233,12212,12218,06:47,06:47
WingExt,Fly 0 (Male),0.2,12219,12224,06:47,06:47
WingExt,Fly 0 (Male),0.133,12246,12249,06:48,06:48
WingExt,Fly 1 (Female),0.1,12300,12302,06:50,06:50
WingExt,Fly 1 (Female),0.1,12304,12306,06:50,06:50
WingExt,Fly 0 (Male),0.1,12305,12307,06:50,06:50
WingExt,Fly 0 (Male),0.1,12309,12311,06:50,06:50
WingExt,Fly 1 (Female),0.167,12310,12314,06:50,06:50
WingExt,Fly 0 (Male),0.167,12313,12317,06:50,06:51
WingExt,Fly 1 (Female),0.433,12343,12355,06:51,06:52
WingExt,Fly 0 (Male),0.2,12353,12358,06:52,06:52
WingExt,Fly 1 (Female),0.233,12385,12391,06:53,06:53
WingExt,Fly 1 (Female),0.3,12422,12430,06:54,06:54
WingExt,Fly 0 (Male),0.133,12437,12440,06:55,06:55
WingExt,Fly 0 (Male),0.167,12461,12465,06:55,06:56
WingExt,Fly 1 (Female),0.267,12477,12484,06:56,06:56
WingExt,Fly 0 (Male),0.1,12484,12486,06:56,06:56
WingExt,Fly 1 (Female),0.267,12487,12494,06:56,06:56
WingExt,Fly 1 (Female),0.167,12517,12521,06:57,06:57
WingExt,Fly 1 (Female),0.1,12529,12531,06:58,06:58
WingExt,Fly 1 (Female),0.167,12547,12551,06:58,06:58
WingExt,Fly 0 (Male),0.233,12558,12564,06:59,06:59
WingExt,Fly 0 (Male),0.2,12567,12572,06:59,06:59
WingExt,Fly 1 (Female),0.1,12570,12572,06:59,06:59
WingExt,Fly 1 (Female),0.2,12575,12580,06:59,06:59
WingExt,Fly 1 (Female),0.133,12582,12585,06:59,07:00
WingExt,Fly 0 (Male),0.133,12623,12626,07:01,07:01
WingExt,Fly 1 (Female),0.1,12640,12642,07:01,07:01
WingExt,Fly 0 (Male),0.1,12663,12665,07:02,07:02
WingExt,Fly 0 (Male),0.2,12668,12673,07:02,07:02
WingExt,Fly 0 (Male),0.167,12675,12679,07:02,07:03
WingExt,Fly 1 (Female),0.1,12680,12682,07:03,07:03
WingExt,Fly 0 (Male),0.1,12693,12695,07:03,07:03
WingExt,Fly 0 (Male),0.2,12711,12716,07:04,07:04
WingExt,Fly 1 (Female),0.1,12712,12714,07:04,07:04
WingExt,Fly 0 (Male),0.2,12722,12727,07:04,07:04
WingExt,Fly 0 (Male),0.1,12734,12736,07:04,07:05
WingExt,Fly 1 (Female),0.233,12747,12753,07:05,07:05
WingExt,Fly 0 (Male),0.1,12764,12766,07:05,07:06
WingExt,Fly 1 (Female),0.1,12788,12790,07:06,07:06
WingExt,Fly 0 (Male),0.167,12790,12794,07:06,07:06
WingExt,Fly 0 (Male),0.133,12802,12805,07:07,07:07
WingExt,Fly 1 (Female),0.1,12807,12809,07:07,07:07
WingExt,Fly 1 (Female),0.133,12811,12814,07:07,07:07
WingExt,Fly 0 (Male),0.1,12822,12824,07:07,07:07
WingExt,Fly 1 (Female),0.1,12829,12831,07:08,07:08
WingExt,Fly 1 (Female),0.133,12833,12836,07:08,07:08
WingExt,Fly 1 (Female),0.1,12838,12840,07:08,07:08
WingExt,Fly 0 (Male),0.167,12848,12852,07:08,07:08
WingExt,Fly 0 (Male),0.2,12870,12875,07:09,07:09
WingExt,Fly 1 (Female),0.133,12879,12882,07:09,07:09
WingExt,Fly 0 (Male),0.133,12896,12899,07:10,07:10
WingExt,Fly 1 (Female),0.1,12904,12906,07:10,07:10
WingExt,Fly 0 (Male),0.167,12913,12917,07:10,07:11
WingExt,Fly 0 (Male),0.367,12931,12941,07:11,07:11
WingExt,Fly 0 (Male),0.133,12943,12946,07:11,07:12
WingExt,Fly 0 (Male),0.3,12954,12962,07:12,07:12
WingExt,Fly 0 (Male),0.133,12965,12968,07:12,07:12
WingExt,Fly 1 (Female),0.133,12974,12977,07:12,07:13
WingExt,Fly 0 (Male),0.167,12982,12986,07:13,07:13
WingExt,Fly 0 (Male),0.3,12997,13005,07:13,07:14
WingExt,Fly 1 (Female),0.1,13005,13007,07:14,07:14
WingExt,Fly 1 (Female),0.1,13046,13048,07:15,07:15
WingExt,Fly 0 (Male),0.2,13081,13086,07:16,07:16
WingExt,Fly 0 (Male),0.1,13176,13178,07:19,07:19
WingExt,Fly 1 (Female),0.233,13186,13192,07:20,07:20
WingExt,Fly 0 (Male),0.167,13189,13193,07:20,07:20
WingExt,Fly 1 (Female),0.133,13200,13203,07:20,07:20
WingExt,Fly 0 (Male),0.167,13823,13827,07:41,07:41
WingExt,Fly 0 (Male),0.133,13914,13917,07:44,07:44
WingExt,Fly 0 (Male),0.133,13919,13922,07:44,07:44
WingExt,Fly 1 (Female),0.1,13958,13960,07:45,07:45
WingExt,Fly 0 (Male),0.1,14015,14017,07:47,07:47
WingExt,Fly 0 (Male),0.133,14043,14046,07:48,07:48
WingExt,Fly 0 (Male),0.133,14101,14104,07:50,07:50
WingExt,Fly 1 (Female),0.1,14112,14114,07:50,07:50
WingExt,Fly 0 (Male),0.333,14128,14137,07:51,07:51
WingExt,Fly 1 (Female),0.2,14134,14139,07:51,07:51
WingExt,Fly 0 (Male),0.1,14153,14155,07:52,07:52
WingExt,Fly 0 (Male),0.2,14169,14174,07:52,07:52
WingExt,Fly 1 (Female),0.1,14220,14222,07:54,07:54
WingExt,Fly 0 (Male),0.1,14233,14235,07:54,07:54
WingExt,Fly 0 (Male),0.267,14240,14247,07:55,07:55
WingExt,Fly 1 (Female),0.133,14241,14244,07:55,07:55
WingExt,Fly 1 (Female),0.1,14248,14250,07:55,07:55
