Behavior,Fly,Duration (s),Start_Frame,End_Frame,Start_Time (mm:ss),End_Time (mm:ss)
WingExt,Fly 0 (Male),0.3,744,752,00:25,00:25
WingExt,Fly 0 (Male),0.167,809,813,00:27,00:27
WingExt,Fly 0 (Male),0.267,844,851,00:28,00:28
WingExt,Fly 1 (Female),0.1,855,857,00:28,00:29
WingExt,Fly 0 (Male),0.233,860,866,00:29,00:29
WingExt,Fly 0 (Male),0.1,892,894,00:30,00:30
WingExt,Fly 0 (Male),0.2,903,908,00:30,00:30
WingExt,Fly 0 (Male),0.133,976,979,00:33,00:33
WingExt,Fly 0 (Male),0.167,983,987,00:33,00:33
WingExt,Fly 0 (Male),0.3,1020,1028,00:34,00:34
WingExt,Fly 0 (Male),0.1,1061,1063,00:35,00:35
WingExt,Fly 1 (Female),0.367,1235,1245,00:41,00:42
WingExt,Fly 1 (Female),0.167,1267,1271,00:42,00:42
WingExt,Fly 0 (Male),0.133,1318,1321,00:44,00:44
Circling,Fly 0 (Male),0.367,1356,1366,00:45,00:46
Circling,Fly 1 (Female),0.367,1380,1390,00:46,00:46
WingExt,Fly 1 (Female),0.167,1393,1397,00:46,00:47
WingExt,Fly 0 (Male),0.133,1410,1413,00:47,00:47
WingExt,Fly 1 (Female),0.1,1421,1423,00:47,00:47
WingExt,Fly 0 (Male),0.1,1442,1444,00:48,00:48
WingExt,Fly 0 (Male),0.1,1471,1473,00:49,00:49
WingExt,Fly 1 (Female),0.1,1476,1478,00:49,00:49
WingExt,Fly 0 (Male),0.1,1483,1485,00:49,00:50
WingExt,Fly 0 (Male),0.133,1495,1498,00:50,00:50
WingExt,Fly 1 (Female),0.133,1497,1500,00:50,00:50
WingExt,Fly 0 (Male),0.133,1500,1503,00:50,00:50
WingExt,Fly 0 (Male),0.167,1508,1512,00:50,00:50
WingExt,Fly 0 (Male),0.1,1514,1516,00:50,00:51
WingExt,Fly 1 (Female),0.133,1514,1517,00:50,00:51
WingExt,Fly 1 (Female),0.133,1519,1522,00:51,00:51
WingExt,Fly 1 (Female),0.167,1524,1528,00:51,00:51
WingExt,Fly 0 (Male),0.133,1525,1528,00:51,00:51
WingExt,Fly 1 (Female),0.133,1547,1550,00:52,00:52
WingExt,Fly 0 (Male),0.1,1692,1694,00:56,00:56
WingExt,Fly 0 (Male),0.1,1715,1717,00:57,00:57
WingExt,Fly 0 (Male),0.267,1719,1726,00:57,00:58
WingExt,Fly 0 (Male),0.1,1730,1732,00:58,00:58
WingExt,Fly 1 (Female),0.133,1732,1735,00:58,00:58
WingExt,Fly 0 (Male),0.367,1752,1762,00:58,00:59
WingExt,Fly 0 (Male),0.1,1770,1772,00:59,00:59
WingExt,Fly 1 (Female),0.233,1779,1785,00:59,01:00
WingExt,Fly 0 (Male),0.1,1803,1805,01:00,01:00
Circling,Fly 0 (Male),0.433,1804,1816,01:00,01:01
WingExt,Fly 1 (Female),0.1,1807,1809,01:00,01:00
Circling,Fly 1 (Female),0.3,1807,1815,01:00,01:00
WingExt,Fly 1 (Female),0.1,1825,1827,01:01,01:01
WingExt,Fly 0 (Male),0.167,1841,1845,01:01,01:02
WingExt,Fly 1 (Female),0.367,1845,1855,01:02,01:02
WingExt,Fly 0 (Male),0.1,1852,1854,01:02,01:02
WingExt,Fly 1 (Female),0.167,1865,1869,01:02,01:02
WingExt,Fly 0 (Male),0.167,1883,1887,01:03,01:03
WingExt,Fly 0 (Male),0.1,1889,1891,01:03,01:03
WingExt,Fly 0 (Male),0.1,1896,1898,01:03,01:03
WingExt,Fly 1 (Female),0.1,1902,1904,01:03,01:03
WingExt,Fly 1 (Female),0.2,1912,1917,01:04,01:04
WingExt,Fly 0 (Male),0.2,1916,1921,01:04,01:04
WingExt,Fly 1 (Female),0.1,1920,1922,01:04,01:04
WingExt,Fly 1 (Female),0.1,1928,1930,01:04,01:04
WingExt,Fly 1 (Female),0.1,1946,1948,01:05,01:05
WingExt,Fly 0 (Male),0.167,1947,1951,01:05,01:05
Circling,Fly 1 (Female),0.533,1960,1975,01:05,01:06
WingExt,Fly 0 (Male),0.2,1966,1971,01:06,01:06
Circling,Fly 0 (Male),0.367,1973,1983,01:06,01:06
WingExt,Fly 0 (Male),0.2,1980,1985,01:06,01:06
WingExt,Fly 1 (Female),0.1,1984,1986,01:06,01:06
WingExt,Fly 0 (Male),0.1,1987,1989,01:06,01:06
WingExt,Fly 0 (Male),0.133,1991,1994,01:06,01:06
WingExt,Fly 1 (Female),0.1,2002,2004,01:07,01:07
WingExt,Fly 1 (Female),0.167,2012,2016,01:07,01:07
WingExt,Fly 0 (Male),0.1,2017,2019,01:07,01:07
WingExt,Fly 1 (Female),0.167,2025,2029,01:08,01:08
WingExt,Fly 0 (Male),0.167,2052,2056,01:08,01:09
WingExt,Fly 0 (Male),0.1,2058,2060,01:09,01:09
WingExt,Fly 1 (Female),0.1,2080,2082,01:09,01:09
WingExt,Fly 1 (Female),0.1,2092,2094,01:10,01:10
WingExt,Fly 1 (Female),0.133,2096,2099,01:10,01:10
WingExt,Fly 1 (Female),0.1,2101,2103,01:10,01:10
WingExt,Fly 0 (Male),0.1,2102,2104,01:10,01:10
WingExt,Fly 0 (Male),0.1,2108,2110,01:10,01:10
WingExt,Fly 0 (Male),0.167,2112,2116,01:10,01:11
WingExt,Fly 0 (Male),0.167,2145,2149,01:12,01:12
WingExt,Fly 1 (Female),0.1,2155,2157,01:12,01:12
WingExt,Fly 1 (Female),0.3,2176,2184,01:13,01:13
WingExt,Fly 0 (Male),0.1,2204,2206,01:13,01:14
WingExt,Fly 1 (Female),0.2,2206,2211,01:14,01:14
WingExt,Fly 0 (Male),0.1,2253,2255,01:15,01:15
WingExt,Fly 0 (Male),0.133,2264,2267,01:15,01:16
WingExt,Fly 0 (Male),0.1,2304,2306,01:17,01:17
WingExt,Fly 0 (Male),0.1,2318,2320,01:17,01:17
WingExt,Fly 0 (Male),0.1,2325,2327,01:18,01:18
WingExt,Fly 0 (Male),0.133,2335,2338,01:18,01:18
WingExt,Fly 1 (Female),0.267,2352,2359,01:18,01:19
WingExt,Fly 1 (Female),0.133,2374,2377,01:19,01:19
WingExt,Fly 0 (Male),0.1,2383,2385,01:19,01:20
WingExt,Fly 1 (Female),0.1,2408,2410,01:20,01:20
WingExt,Fly 0 (Male),0.1,2414,2416,01:20,01:21
WingExt,Fly 1 (Female),0.133,2449,2452,01:22,01:22
WingExt,Fly 0 (Male),0.167,2455,2459,01:22,01:22
WingExt,Fly 1 (Female),0.233,2471,2477,01:22,01:23
WingExt,Fly 0 (Male),0.167,2476,2480,01:23,01:23
WingExt,Fly 1 (Female),0.1,2481,2483,01:23,01:23
WingExt,Fly 1 (Female),0.133,2490,2493,01:23,01:23
WingExt,Fly 0 (Male),0.3,2494,2502,01:23,01:23
WingExt,Fly 0 (Male),0.133,2509,2512,01:24,01:24
WingExt,Fly 0 (Male),0.167,2521,2525,01:24,01:24
WingExt,Fly 1 (Female),0.167,2527,2531,01:24,01:24
WingExt,Fly 1 (Female),0.167,2621,2625,01:27,01:28
WingExt,Fly 0 (Male),0.1,2629,2631,01:28,01:28
WingExt,Fly 1 (Female),0.1,2631,2633,01:28,01:28
WingExt,Fly 0 (Male),0.133,2651,2654,01:28,01:28
WingExt,Fly 0 (Male),0.167,2663,2667,01:29,01:29
WingExt,Fly 0 (Male),0.167,2672,2676,01:29,01:29
WingExt,Fly 1 (Female),0.133,2673,2676,01:29,01:29
WingExt,Fly 0 (Male),0.133,2679,2682,01:29,01:29
WingExt,Fly 0 (Male),0.1,2790,2792,01:33,01:33
WingExt,Fly 0 (Male),0.167,2957,2961,01:39,01:39
WingExt,Fly 1 (Female),0.1,2963,2965,01:39,01:39
WingExt,Fly 1 (Female),0.1,3047,3049,01:42,01:42
WingExt,Fly 0 (Male),0.267,3068,3075,01:42,01:42
WingExt,Fly 1 (Female),0.1,3073,3075,01:42,01:42
WingExt,Fly 1 (Female),0.133,3082,3085,01:43,01:43
WingExt,Fly 0 (Male),0.2,3084,3089,01:43,01:43
WingExt,Fly 0 (Male),0.1,3097,3099,01:43,01:43
WingExt,Fly 1 (Female),0.1,3098,3100,01:43,01:43
WingExt,Fly 1 (Female),0.133,3107,3110,01:44,01:44
WingExt,Fly 0 (Male),0.1,3117,3119,01:44,01:44
WingExt,Fly 0 (Male),0.1,3125,3127,01:44,01:44
WingExt,Fly 0 (Male),0.167,3139,3143,01:45,01:45
WingExt,Fly 1 (Female),0.133,3145,3148,01:45,01:45
WingExt,Fly 1 (Female),0.233,3163,3169,01:45,01:46
WingExt,Fly 0 (Male),0.133,3165,3168,01:46,01:46
WingExt,Fly 1 (Female),0.133,3173,3176,01:46,01:46
WingExt,Fly 0 (Male),0.133,3243,3246,01:48,01:48
WingExt,Fly 1 (Female),0.1,3245,3247,01:48,01:48
WingExt,Fly 0 (Male),0.1,3251,3253,01:48,01:48
WingExt,Fly 1 (Female),0.133,3255,3258,01:48,01:49
WingExt,Fly 1 (Female),0.1,3267,3269,01:49,01:49
WingExt,Fly 1 (Female),0.1,3271,3273,01:49,01:49
WingExt,Fly 1 (Female),0.1,3290,3292,01:50,01:50
WingExt,Fly 0 (Male),0.133,3680,3683,02:03,02:03
WingExt,Fly 0 (Male),0.2,3685,3690,02:03,02:03
WingExt,Fly 1 (Female),0.1,3685,3687,02:03,02:03
WingExt,Fly 0 (Male),0.267,3716,3723,02:04,02:04
WingExt,Fly 0 (Male),0.1,3765,3767,02:06,02:06
WingExt,Fly 1 (Female),0.133,3845,3848,02:08,02:08
WingExt,Fly 0 (Male),0.133,3862,3865,02:09,02:09
WingExt,Fly 0 (Male),0.133,3973,3976,02:12,02:13
WingExt,Fly 1 (Female),0.133,3978,3981,02:13,02:13
WingExt,Fly 0 (Male),0.1,3985,3987,02:13,02:13
WingExt,Fly 1 (Female),0.167,4001,4005,02:13,02:14
WingExt,Fly 0 (Male),0.1,4003,4005,02:13,02:14
WingExt,Fly 0 (Male),0.1,4008,4010,02:14,02:14
WingExt,Fly 0 (Male),0.133,4015,4018,02:14,02:14
WingExt,Fly 0 (Male),0.1,4032,4034,02:14,02:14
WingExt,Fly 0 (Male),0.2,4036,4041,02:15,02:15
WingExt,Fly 0 (Male),0.2,4053,4058,02:15,02:15
WingExt,Fly 0 (Male),0.133,4103,4106,02:17,02:17
WingExt,Fly 0 (Male),0.133,4108,4111,02:17,02:17
WingExt,Fly 1 (Female),0.1,4110,4112,02:17,02:17
WingExt,Fly 1 (Female),0.133,4117,4120,02:17,02:17
WingExt,Fly 0 (Male),0.1,4118,4120,02:17,02:17
WingExt,Fly 0 (Male),0.1,4124,4126,02:17,02:18
WingExt,Fly 0 (Male),0.133,4139,4142,02:18,02:18
WingExt,Fly 0 (Male),0.3,4148,4156,02:18,02:19
WingExt,Fly 1 (Female),0.1,4178,4180,02:19,02:19
WingExt,Fly 1 (Female),0.1,4182,4184,02:19,02:19
WingExt,Fly 0 (Male),0.2,4312,4317,02:24,02:24
WingExt,Fly 0 (Male),0.1,4319,4321,02:24,02:24
WingExt,Fly 0 (Male),0.1,4375,4377,02:26,02:26
WingExt,Fly 1 (Female),0.133,4378,4381,02:26,02:26
WingExt,Fly 0 (Male),0.1,4382,4384,02:26,02:26
WingExt,Fly 0 (Male),0.133,4416,4419,02:27,02:27
WingExt,Fly 1 (Female),0.1,4419,4421,02:27,02:27
WingExt,Fly 0 (Male),0.1,4449,4451,02:28,02:28
WingExt,Fly 1 (Female),0.167,4770,4774,02:39,02:39
WingExt,Fly 0 (Male),0.233,4776,4782,02:39,02:39
WingExt,Fly 1 (Female),0.1,4794,4796,02:40,02:40
WingExt,Fly 0 (Male),0.133,4808,4811,02:40,02:40
WingExt,Fly 1 (Female),0.1,4866,4868,02:42,02:42
WingExt,Fly 1 (Female),0.1,4870,4872,02:42,02:42
WingExt,Fly 0 (Male),0.1,4876,4878,02:43,02:43
WingExt,Fly 0 (Male),0.1,4886,4888,02:43,02:43
WingExt,Fly 0 (Male),0.1,4897,4899,02:43,02:43
WingExt,Fly 1 (Female),0.133,4967,4970,02:46,02:46
WingExt,Fly 1 (Female),0.2,5013,5018,02:47,02:47
WingExt,Fly 0 (Male),0.1,5024,5026,02:47,02:48
WingExt,Fly 1 (Female),0.233,5028,5034,02:48,02:48
WingExt,Fly 1 (Female),0.167,5296,5300,02:57,02:57
WingExt,Fly 0 (Male),0.1,5302,5304,02:57,02:57
WingExt,Fly 0 (Male),0.1,5310,5312,02:57,02:57
WingExt,Fly 0 (Male),0.233,5331,5337,02:58,02:58
WingExt,Fly 1 (Female),0.1,5412,5414,03:00,03:00
WingExt,Fly 0 (Male),0.1,5448,5450,03:02,03:02
WingExt,Fly 0 (Male),0.1,5455,5457,03:02,03:02
WingExt,Fly 0 (Male),0.2,5537,5542,03:05,03:05
WingExt,Fly 0 (Male),0.167,5755,5759,03:12,03:12
WingExt,Fly 0 (Male),0.133,5763,5766,03:12,03:12
WingExt,Fly 0 (Male),0.1,5786,5788,03:13,03:13
WingExt,Fly 0 (Male),0.333,6076,6085,03:23,03:23
WingExt,Fly 0 (Male),0.1,6100,6102,03:23,03:23
WingExt,Fly 1 (Female),0.1,6101,6103,03:23,03:23
WingExt,Fly 0 (Male),0.1,6124,6126,03:24,03:24
WingExt,Fly 0 (Male),0.1,6162,6164,03:25,03:25
WingExt,Fly 1 (Female),0.167,6349,6353,03:32,03:32
WingExt,Fly 1 (Female),0.133,6359,6362,03:32,03:32
WingExt,Fly 1 (Female),0.1,6365,6367,03:32,03:32
WingExt,Fly 1 (Female),0.2,6369,6374,03:32,03:32
WingExt,Fly 1 (Female),0.1,6443,6445,03:35,03:35
WingExt,Fly 0 (Male),0.1,6459,6461,03:35,03:35
WingExt,Fly 0 (Male),0.167,6479,6483,03:36,03:36
WingExt,Fly 0 (Male),0.133,6485,6488,03:36,03:36
WingExt,Fly 1 (Female),0.1,6490,6492,03:36,03:36
WingExt,Fly 0 (Male),0.1,6571,6573,03:39,03:39
WingExt,Fly 0 (Male),0.133,6578,6581,03:39,03:39
WingExt,Fly 0 (Male),0.1,6588,6590,03:40,03:40
WingExt,Fly 0 (Male),0.167,6634,6638,03:41,03:41
WingExt,Fly 0 (Male),0.1,6640,6642,03:41,03:41
WingExt,Fly 0 (Male),0.1,6653,6655,03:42,03:42
WingExt,Fly 0 (Male),0.233,6664,6670,03:42,03:42
WingExt,Fly 1 (Female),0.2,6684,6689,03:43,03:43
WingExt,Fly 0 (Male),0.2,6695,6700,03:43,03:43
WingExt,Fly 1 (Female),0.1,6701,6703,03:43,03:43
WingExt,Fly 0 (Male),0.1,6719,6721,03:44,03:44
WingExt,Fly 1 (Female),0.3,6739,6747,03:45,03:45
WingExt,Fly 1 (Female),0.1,6749,6751,03:45,03:45
WingExt,Fly 1 (Female),0.1,6753,6755,03:45,03:45
WingExt,Fly 1 (Female),0.133,6758,6761,03:45,03:45
WingExt,Fly 0 (Male),0.367,6765,6775,03:46,03:46
WingExt,Fly 1 (Female),0.1,6767,6769,03:46,03:46
WingExt,Fly 1 (Female),0.133,6771,6774,03:46,03:46
WingExt,Fly 1 (Female),0.133,6776,6779,03:46,03:46
WingExt,Fly 0 (Male),0.1,6785,6787,03:46,03:46
WingExt,Fly 1 (Female),0.167,6799,6803,03:47,03:47
WingExt,Fly 1 (Female),0.133,6821,6824,03:47,03:47
WingExt,Fly 0 (Male),0.1,6853,6855,03:48,03:48
WingExt,Fly 1 (Female),0.3,6855,6863,03:48,03:49
WingExt,Fly 1 (Female),0.167,6865,6869,03:49,03:49
WingExt,Fly 0 (Male),0.133,6893,6896,03:50,03:50
WingExt,Fly 0 (Male),0.1,6898,6900,03:50,03:50
WingExt,Fly 0 (Male),0.1,6933,6935,03:51,03:51
WingExt,Fly 1 (Female),0.1,6990,6992,03:53,03:53
WingExt,Fly 0 (Male),0.2,7028,7033,03:54,03:54
WingExt,Fly 0 (Male),0.3,7061,7069,03:55,03:56
WingExt,Fly 1 (Female),0.1,7072,7074,03:56,03:56
WingExt,Fly 0 (Male),0.1,7074,7076,03:56,03:56
WingExt,Fly 0 (Male),0.233,7095,7101,03:56,03:57
WingExt,Fly 1 (Female),0.167,7163,7167,03:59,03:59
WingExt,Fly 0 (Male),0.2,7176,7181,03:59,03:59
WingExt,Fly 1 (Female),0.1,7178,7180,03:59,03:59
WingExt,Fly 0 (Male),0.133,7201,7204,04:00,04:00
WingExt,Fly 1 (Female),0.133,7201,7204,04:00,04:00
WingExt,Fly 0 (Male),0.1,7208,7210,04:00,04:00
WingExt,Fly 0 (Male),0.133,7212,7215,04:00,04:00
WingExt,Fly 0 (Male),0.1,7236,7238,04:01,04:01
WingExt,Fly 1 (Female),0.1,7241,7243,04:01,04:01
WingExt,Fly 0 (Male),0.167,7248,7252,04:02,04:02
WingExt,Fly 0 (Male),0.1,7284,7286,04:03,04:03
WingExt,Fly 0 (Male),0.233,7299,7305,04:03,04:04
WingExt,Fly 1 (Female),0.467,7310,7323,04:04,04:04
WingExt,Fly 1 (Female),0.1,7379,7381,04:06,04:06
WingExt,Fly 1 (Female),0.1,7383,7385,04:06,04:06
WingExt,Fly 0 (Male),0.167,7574,7578,04:12,04:13
WingExt,Fly 0 (Male),0.167,7593,7597,04:13,04:13
WingExt,Fly 0 (Male),0.1,7601,7603,04:13,04:13
WingExt,Fly 0 (Male),0.133,7650,7653,04:15,04:15
WingExt,Fly 0 (Male),0.1,8508,8510,04:44,04:44
WingExt,Fly 0 (Male),0.1,8841,8843,04:55,04:55
WingExt,Fly 0 (Male),0.1,9124,9126,05:04,05:04
WingExt,Fly 0 (Male),0.1,9154,9156,05:05,05:05
WingExt,Fly 0 (Male),0.133,9472,9475,05:16,05:16
WingExt,Fly 0 (Male),0.1,9477,9479,05:16,05:16
WingExt,Fly 1 (Female),0.167,9536,9540,05:18,05:18
WingExt,Fly 0 (Male),0.133,9541,9544,05:18,05:18
WingExt,Fly 1 (Female),0.1,9542,9544,05:18,05:18
WingExt,Fly 1 (Female),0.1,9640,9642,05:21,05:21
WingExt,Fly 0 (Male),0.1,9671,9673,05:22,05:22
WingExt,Fly 0 (Male),0.1,9680,9682,05:23,05:23
WingExt,Fly 0 (Male),0.1,9739,9741,05:25,05:25
WingExt,Fly 0 (Male),0.1,9744,9746,05:25,05:25
WingExt,Fly 0 (Male),0.133,9750,9753,05:25,05:25
WingExt,Fly 1 (Female),0.167,9760,9764,05:25,05:25
WingExt,Fly 1 (Female),0.233,9770,9776,05:26,05:26
WingExt,Fly 1 (Female),0.1,10981,10983,06:06,06:06
WingExt,Fly 0 (Male),0.1,10988,10990,06:06,06:06
WingExt,Fly 1 (Female),0.133,10989,10992,06:06,06:06
WingExt,Fly 1 (Female),0.1,10994,10996,06:06,06:07
WingExt,Fly 0 (Male),0.2,11036,11041,06:08,06:08
WingExt,Fly 0 (Male),0.1,11049,11051,06:08,06:08
WingExt,Fly 0 (Male),0.1,11095,11097,06:10,06:10
WingExt,Fly 1 (Female),0.2,11134,11139,06:11,06:11
WingExt,Fly 0 (Male),0.1,11160,11162,06:12,06:12
WingExt,Fly 0 (Male),0.1,11164,11166,06:12,06:12
WingExt,Fly 0 (Male),0.1,11182,11184,06:13,06:13
WingExt,Fly 0 (Male),0.2,11188,11193,06:13,06:13
WingExt,Fly 0 (Male),0.233,11197,11203,06:13,06:13
WingExt,Fly 0 (Male),0.1,11206,11208,06:14,06:14
WingExt,Fly 0 (Male),0.133,11214,11217,06:14,06:14
WingExt,Fly 0 (Male),0.133,11224,11227,06:14,06:14
WingExt,Fly 0 (Male),0.1,11369,11371,06:19,06:19
WingExt,Fly 1 (Female),0.2,11479,11484,06:23,06:23
WingExt,Fly 0 (Male),0.2,11487,11492,06:23,06:23
WingExt,Fly 1 (Female),0.1,11557,11559,06:25,06:25
WingExt,Fly 1 (Female),0.1,11610,11612,06:27,06:27
WingExt,Fly 1 (Female),0.1,11616,11618,06:27,06:27
WingExt,Fly 0 (Male),0.1,11648,11650,06:28,06:28
WingExt,Fly 0 (Male),0.1,11652,11654,06:28,06:28
WingExt,Fly 0 (Male),0.1,11674,11676,06:29,06:29
WingExt,Fly 1 (Female),0.1,11680,11682,06:29,06:29
WingExt,Fly 0 (Male),0.133,11685,11688,06:30,06:30
WingExt,Fly 0 (Male),0.167,11734,11738,06:31,06:31
WingExt,Fly 1 (Female),0.1,11747,11749,06:32,06:32
WingExt,Fly 0 (Male),0.1,11752,11754,06:32,06:32
WingExt,Fly 0 (Male),0.133,11756,11759,06:32,06:32
WingExt,Fly 1 (Female),0.167,11757,11761,06:32,06:32
WingExt,Fly 1 (Female),0.2,11763,11768,06:32,06:32
WingExt,Fly 1 (Female),0.133,11780,11783,06:33,06:33
WingExt,Fly 0 (Male),0.167,11787,11791,06:33,06:33
WingExt,Fly 1 (Female),0.1,11789,11791,06:33,06:33
WingExt,Fly 0 (Male),0.133,11793,11796,06:33,06:33
WingExt,Fly 1 (Female),0.1,11794,11796,06:33,06:33
WingExt,Fly 0 (Male),0.167,11844,11848,06:35,06:35
WingExt,Fly 0 (Male),0.1,11850,11852,06:35,06:35
WingExt,Fly 1 (Female),0.167,11981,11985,06:39,06:40
WingExt,Fly 1 (Female),0.133,12053,12056,06:42,06:42
WingExt,Fly 0 (Male),0.167,12058,12062,06:42,06:42
WingExt,Fly 0 (Male),0.167,12065,12069,06:42,06:42
WingExt,Fly 1 (Female),0.1,12087,12089,06:43,06:43
WingExt,Fly 0 (Male),0.133,12089,12092,06:43,06:43
WingExt,Fly 1 (Female),0.1,12099,12101,06:43,06:43
WingExt,Fly 0 (Male),0.133,12448,12451,06:55,06:55
WingExt,Fly 1 (Female),0.1,12453,12455,06:55,06:55
WingExt,Fly 0 (Male),0.1,12917,12919,07:11,07:11
WingExt,Fly 0 (Male),0.1,12927,12929,07:11,07:11
WingExt,Fly 1 (Female),0.167,12935,12939,07:11,07:11
WingExt,Fly 0 (Male),0.2,12937,12942,07:11,07:11
WingExt,Fly 0 (Male),0.133,13122,13125,07:17,07:18
WingExt,Fly 0 (Male),0.167,13133,13137,07:18,07:18
WingExt,Fly 1 (Female),0.1,13139,13141,07:18,07:18
WingExt,Fly 0 (Male),0.133,13141,13144,07:18,07:18
WingExt,Fly 0 (Male),0.2,13162,13167,07:19,07:19
WingExt,Fly 0 (Male),0.1,13221,13223,07:21,07:21
WingExt,Fly 0 (Male),0.133,13225,13228,07:21,07:21
WingExt,Fly 0 (Male),0.233,13508,13514,07:30,07:30
WingExt,Fly 1 (Female),0.2,13536,13541,07:31,07:31
WingExt,Fly 1 (Female),0.133,13544,13547,07:31,07:32
WingExt,Fly 0 (Male),0.133,15215,15218,08:27,08:27
WingExt,Fly 0 (Male),0.367,15233,15243,08:28,08:28
WingExt,Fly 1 (Female),0.167,15235,15239,08:28,08:28
WingExt,Fly 0 (Male),0.167,15962,15966,08:52,08:52
WingExt,Fly 0 (Male),0.1,16260,16262,09:02,09:02
WingExt,Fly 0 (Male),0.133,16271,16274,09:02,09:02
WingExt,Fly 1 (Female),0.1,16275,16277,09:02,09:03
WingExt,Fly 0 (Male),0.133,16283,16286,09:03,09:03
WingExt,Fly 1 (Female),0.133,16283,16286,09:03,09:03
WingExt,Fly 0 (Male),0.133,16289,16292,09:03,09:03
WingExt,Fly 0 (Male),0.1,16294,16296,09:03,09:03
WingExt,Fly 0 (Male),0.2,16300,16305,09:03,09:04
WingExt,Fly 0 (Male),0.167,16307,16311,09:04,09:04
WingExt,Fly 0 (Male),0.1,16315,16317,09:04,09:04
WingExt,Fly 0 (Male),0.1,16322,16324,09:04,09:04
WingExt,Fly 0 (Male),0.133,16933,16936,09:24,09:25
WingExt,Fly 0 (Male),0.2,16957,16962,09:25,09:25
WingExt,Fly 1 (Female),0.167,16966,16970,09:26,09:26
WingExt,Fly 1 (Female),0.133,17050,17053,09:28,09:28
WingExt,Fly 0 (Male),0.1,17052,17054,09:28,09:28
WingExt,Fly 0 (Male),0.267,17121,17128,09:31,09:31
WingExt,Fly 0 (Male),0.133,17132,17135,09:31,09:31
WingExt,Fly 0 (Male),0.1,17269,17271,09:36,09:36
WingExt,Fly 0 (Male),0.1,17333,17335,09:38,09:38
WingExt,Fly 0 (Male),0.1,17768,17770,09:52,09:52
WingExt,Fly 0 (Male),0.167,17772,17776,09:52,09:53
WingExt,Fly 1 (Female),0.1,17880,17882,09:56,09:56
WingExt,Fly 0 (Male),0.167,17889,17893,09:56,09:56
WingExt,Fly 0 (Male),0.133,17899,17902,09:57,09:57
WingExt,Fly 1 (Female),0.133,17903,17906,09:57,09:57
WingExt,Fly 1 (Female),0.233,17910,17916,09:57,09:57
WingExt,Fly 0 (Male),0.2,17938,17943,09:58,09:58
WingExt,Fly 1 (Female),0.133,17976,17979,09:59,09:59
WingExt,Fly 0 (Male),0.233,18002,18008,10:00,10:00
WingExt,Fly 0 (Male),0.1,18010,18012,10:00,10:00
WingExt,Fly 0 (Male),0.1,18083,18085,10:03,10:03
WingExt,Fly 0 (Male),0.3,18504,18512,10:17,10:17
WingExt,Fly 0 (Male),0.1,18514,18516,10:17,10:17
WingExt,Fly 0 (Male),0.133,18557,18560,10:19,10:19
WingExt,Fly 0 (Male),0.133,18568,18571,10:19,10:19
