Behavior,Fly,Duration (s),Start_Frame,End_Frame,Start_Time (mm:ss),End_Time (mm:ss)
WingExt,Fly 0 (Male),0.1,792,794,00:26,00:26
WingExt,Fly 0 (Male),0.1,810,812,00:27,00:27
WingExt,Fly 0 (Male),0.133,819,822,00:27,00:27
Circling,Fly 0 (Male),0.4,848,859,00:28,00:29
WingExt,Fly 1 (Female),0.1,854,856,00:28,00:29
WingExt,Fly 1 (Female),0.1,858,860,00:29,00:29
WingExt,Fly 0 (Male),0.267,884,891,00:29,00:30
WingExt,Fly 1 (Female),0.233,887,893,00:30,00:30
WingExt,Fly 1 (Female),0.133,899,902,00:30,00:30
WingExt,Fly 0 (Male),0.1,922,924,00:31,00:31
WingExt,Fly 1 (Female),0.167,923,927,00:31,00:31
WingExt,Fly 1 (Female),0.1,929,931,00:31,00:31
WingExt,Fly 0 (Male),0.133,930,933,00:31,00:31
WingExt,Fly 1 (Female),0.167,935,939,00:31,00:31
WingExt,Fly 1 (Female),0.1,995,997,00:33,00:33
WingExt,Fly 1 (Female),0.1,1005,1007,00:34,00:34
WingExt,Fly 1 (Female),0.167,1015,1019,00:34,00:34
Circling,Fly 0 (Male),0.433,1022,1034,00:34,00:34
WingExt,Fly 1 (Female),0.1,1036,1038,00:35,00:35
WingExt,Fly 0 (Male),0.333,1095,1104,00:36,00:37
WingExt,Fly 0 (Male),0.133,1134,1137,00:38,00:38
WingExt,Fly 0 (Male),0.1,1139,1141,00:38,00:38
WingExt,Fly 0 (Male),0.1,1144,1146,00:38,00:38
Circling,Fly 0 (Male),0.367,1154,1164,00:38,00:39
WingExt,Fly 1 (Female),0.2,1207,1212,00:40,00:40
WingExt,Fly 0 (Male),0.2,1222,1227,00:41,00:41
WingExt,Fly 1 (Female),0.1,1222,1224,00:41,00:41
WingExt,Fly 0 (Male),0.2,1236,1241,00:41,00:41
WingExt,Fly 1 (Female),0.1,1297,1299,00:43,00:43
WingExt,Fly 1 (Female),0.133,1302,1305,00:43,00:44
WingExt,Fly 0 (Male),0.1,1309,1311,00:44,00:44
WingExt,Fly 0 (Male),0.133,1314,1317,00:44,00:44
WingExt,Fly 0 (Male),0.167,1340,1344,00:45,00:45
WingExt,Fly 0 (Male),0.2,1376,1381,00:46,00:46
WingExt,Fly 0 (Male),0.267,1409,1416,00:47,00:47
WingExt,Fly 1 (Female),0.1,1418,1420,00:47,00:47
WingExt,Fly 0 (Male),0.1,1419,1421,00:47,00:47
WingExt,Fly 0 (Male),0.133,1446,1449,00:48,00:48
WingExt,Fly 0 (Male),0.1,1452,1454,00:48,00:48
WingExt,Fly 0 (Male),0.333,1456,1465,00:49,00:49
WingExt,Fly 0 (Male),0.133,1468,1471,00:49,00:49
WingExt,Fly 0 (Male),0.133,1478,1481,00:49,00:49
WingExt,Fly 0 (Male),0.1,1483,1485,00:49,00:50
WingExt,Fly 0 (Male),0.1,1487,1489,00:50,00:50
WingExt,Fly 1 (Female),0.1,1525,1527,00:51,00:51
WingExt,Fly 0 (Male),0.133,1529,1532,00:51,00:51
WingExt,Fly 1 (Female),0.2,1529,1534,00:51,00:51
WingExt,Fly 1 (Female),0.133,1591,1594,00:53,00:53
WingExt,Fly 0 (Male),0.1,1596,1598,00:53,00:53
WingExt,Fly 1 (Female),0.133,1612,1615,00:54,00:54
WingExt,Fly 1 (Female),0.133,1684,1687,00:56,00:56
WingExt,Fly 1 (Female),0.2,1757,1762,00:59,00:59
WingExt,Fly 0 (Male),0.167,1853,1857,01:02,01:02
WingExt,Fly 0 (Male),0.133,1859,1862,01:02,01:02
WingExt,Fly 0 (Male),0.1,1879,1881,01:03,01:03
WingExt,Fly 0 (Male),0.1,1908,1910,01:04,01:04
WingExt,Fly 0 (Male),0.2,1930,1935,01:04,01:04
WingExt,Fly 1 (Female),0.133,1979,1982,01:06,01:06
WingExt,Fly 1 (Female),0.133,2030,2033,01:08,01:08
WingExt,Fly 0 (Male),0.233,2033,2039,01:08,01:08
WingExt,Fly 0 (Male),0.133,2041,2044,01:08,01:08
WingExt,Fly 0 (Male),0.1,2046,2048,01:08,01:08
WingExt,Fly 0 (Male),0.167,2053,2057,01:08,01:09
WingExt,Fly 0 (Male),0.1,2070,2072,01:09,01:09
WingExt,Fly 1 (Female),0.1,2070,2072,01:09,01:09
WingExt,Fly 0 (Male),0.133,2074,2077,01:09,01:09
WingExt,Fly 1 (Female),0.1,2140,2142,01:11,01:11
WingExt,Fly 1 (Female),0.133,2164,2167,01:12,01:12
WingExt,Fly 0 (Male),0.333,2170,2179,01:12,01:13
WingExt,Fly 1 (Female),0.1,2175,2177,01:12,01:13
WingExt,Fly 1 (Female),0.1,2205,2207,01:14,01:14
WingExt,Fly 0 (Male),0.1,2229,2231,01:14,01:14
WingExt,Fly 1 (Female),0.2,2231,2236,01:14,01:15
WingExt,Fly 0 (Male),0.433,2233,2245,01:14,01:15
Circling,Fly 1 (Female),0.367,2236,2246,01:15,01:15
WingExt,Fly 1 (Female),0.333,2238,2247,01:15,01:15
WingExt,Fly 0 (Male),0.1,2336,2338,01:18,01:18
WingExt,Fly 0 (Male),0.133,2344,2347,01:18,01:18
WingExt,Fly 1 (Female),0.1,2350,2352,01:18,01:18
WingExt,Fly 1 (Female),0.1,2354,2356,01:18,01:19
WingExt,Fly 1 (Female),0.167,2362,2366,01:19,01:19
WingExt,Fly 0 (Male),0.133,2370,2373,01:19,01:19
WingExt,Fly 1 (Female),0.133,2381,2384,01:19,01:19
WingExt,Fly 0 (Male),0.233,2383,2389,01:19,01:20
WingExt,Fly 1 (Female),0.133,2391,2394,01:20,01:20
WingExt,Fly 1 (Female),0.2,2397,2402,01:20,01:20
WingExt,Fly 1 (Female),0.233,2405,2411,01:20,01:20
WingExt,Fly 0 (Male),0.133,2421,2424,01:21,01:21
WingExt,Fly 1 (Female),0.1,2438,2440,01:21,01:21
WingExt,Fly 0 (Male),0.233,2449,2455,01:22,01:22
WingExt,Fly 0 (Male),0.1,2470,2472,01:22,01:22
WingExt,Fly 0 (Male),0.133,2478,2481,01:23,01:23
WingExt,Fly 1 (Female),0.167,2485,2489,01:23,01:23
WingExt,Fly 1 (Female),0.1,2491,2493,01:23,01:23
WingExt,Fly 1 (Female),0.1,2500,2502,01:23,01:23
WingExt,Fly 0 (Male),0.133,2515,2518,01:24,01:24
WingExt,Fly 1 (Female),0.267,2552,2559,01:25,01:25
WingExt,Fly 0 (Male),0.167,2554,2558,01:25,01:25
WingExt,Fly 0 (Male),0.1,2674,2676,01:29,01:29
WingExt,Fly 0 (Male),0.233,2681,2687,01:29,01:30
WingExt,Fly 0 (Male),0.133,2696,2699,01:30,01:30
WingExt,Fly 1 (Female),0.167,2700,2704,01:30,01:30
WingExt,Fly 0 (Male),0.2,2706,2711,01:30,01:30
WingExt,Fly 0 (Male),0.1,2733,2735,01:31,01:31
WingExt,Fly 1 (Female),0.2,2747,2752,01:32,01:32
WingExt,Fly 0 (Male),0.1,2752,2754,01:32,01:32
WingExt,Fly 0 (Male),0.167,2766,2770,01:32,01:32
WingExt,Fly 1 (Female),0.1,2768,2770,01:32,01:32
WingExt,Fly 1 (Female),0.167,2772,2776,01:32,01:33
WingExt,Fly 0 (Male),0.2,2773,2778,01:32,01:33
WingExt,Fly 0 (Male),0.1,2789,2791,01:33,01:33
WingExt,Fly 0 (Male),0.3,2793,2801,01:33,01:33
WingExt,Fly 0 (Male),0.333,2830,2839,01:34,01:35
WingExt,Fly 1 (Female),0.233,2840,2846,01:35,01:35
WingExt,Fly 0 (Male),0.1,2847,2849,01:35,01:35
WingExt,Fly 1 (Female),0.1,2852,2854,01:35,01:35
WingExt,Fly 0 (Male),0.1,2863,2865,01:35,01:36
WingExt,Fly 0 (Male),0.1,2872,2874,01:36,01:36
WingExt,Fly 0 (Male),0.1,2896,2898,01:37,01:37
WingExt,Fly 0 (Male),0.133,2900,2903,01:37,01:37
WingExt,Fly 1 (Female),0.1,2911,2913,01:37,01:37
WingExt,Fly 1 (Female),0.3,2923,2931,01:37,01:38
WingExt,Fly 0 (Male),0.167,2939,2943,01:38,01:38
WingExt,Fly 1 (Female),0.1,2941,2943,01:38,01:38
WingExt,Fly 0 (Male),0.2,2945,2950,01:38,01:38
WingExt,Fly 1 (Female),0.1,2953,2955,01:38,01:38
WingExt,Fly 0 (Male),0.233,2954,2960,01:38,01:39
WingExt,Fly 0 (Male),0.1,2978,2980,01:39,01:39
WingExt,Fly 1 (Female),0.133,2978,2981,01:39,01:39
WingExt,Fly 0 (Male),0.1,3011,3013,01:40,01:40
WingExt,Fly 1 (Female),0.1,3014,3016,01:40,01:41
WingExt,Fly 0 (Male),0.1,3022,3024,01:41,01:41
WingExt,Fly 1 (Female),0.133,3027,3030,01:41,01:41
WingExt,Fly 1 (Female),0.1,3037,3039,01:41,01:41
WingExt,Fly 1 (Female),0.233,3041,3047,01:41,01:42
WingExt,Fly 1 (Female),0.1,3055,3057,01:42,01:42
WingExt,Fly 1 (Female),0.2,3101,3106,01:43,01:44
WingExt,Fly 0 (Male),0.167,3106,3110,01:44,01:44
WingExt,Fly 0 (Male),0.167,3123,3127,01:44,01:44
WingExt,Fly 0 (Male),0.167,3133,3137,01:44,01:45
WingExt,Fly 0 (Male),0.133,3149,3152,01:45,01:45
WingExt,Fly 1 (Female),0.433,3149,3161,01:45,01:45
WingExt,Fly 1 (Female),0.267,3163,3170,01:45,01:46
WingExt,Fly 1 (Female),0.1,3191,3193,01:46,01:46
WingExt,Fly 0 (Male),0.1,3195,3197,01:46,01:47
WingExt,Fly 0 (Male),0.133,3224,3227,01:47,01:48
WingExt,Fly 1 (Female),0.2,3228,3233,01:48,01:48
WingExt,Fly 1 (Female),0.1,3235,3237,01:48,01:48
WingExt,Fly 1 (Female),0.1,3267,3269,01:49,01:49
WingExt,Fly 1 (Female),0.233,3284,3290,01:49,01:50
WingExt,Fly 0 (Male),0.1,3285,3287,01:50,01:50
WingExt,Fly 1 (Female),0.133,3294,3297,01:50,01:50
WingExt,Fly 0 (Male),0.1,3296,3298,01:50,01:50
WingExt,Fly 0 (Male),0.1,3403,3405,01:53,01:54
WingExt,Fly 0 (Male),0.167,3547,3551,01:58,01:58
WingExt,Fly 1 (Female),0.1,3585,3587,02:00,02:00
WingExt,Fly 1 (Female),0.1,3620,3622,02:01,02:01
Circling,Fly 0 (Male),0.6,3627,3644,02:01,02:01
WingExt,Fly 0 (Male),0.133,3635,3638,02:01,02:01
WingExt,Fly 1 (Female),0.1,3654,3656,02:02,02:02
WingExt,Fly 0 (Male),0.133,3661,3664,02:02,02:02
WingExt,Fly 1 (Female),0.133,3661,3664,02:02,02:02
WingExt,Fly 0 (Male),0.233,3679,3685,02:03,02:03
WingExt,Fly 0 (Male),0.133,3688,3691,02:03,02:03
WingExt,Fly 0 (Male),0.1,3748,3750,02:05,02:05
Circling,Fly 0 (Male),0.767,3755,3777,02:05,02:06
WingExt,Fly 0 (Male),0.1,3761,3763,02:05,02:05
Circling,Fly 1 (Female),0.8,3769,3792,02:06,02:06
WingExt,Fly 0 (Male),0.1,3783,3785,02:06,02:06
WingExt,Fly 1 (Female),0.3,3783,3791,02:06,02:06
WingExt,Fly 1 (Female),0.167,3793,3797,02:06,02:07
WingExt,Fly 0 (Male),0.1,3798,3800,02:07,02:07
WingExt,Fly 1 (Female),0.1,3818,3820,02:07,02:07
Circling,Fly 1 (Female),0.3,3839,3847,02:08,02:08
WingExt,Fly 1 (Female),0.233,3842,3848,02:08,02:08
WingExt,Fly 0 (Male),0.1,3851,3853,02:08,02:08
WingExt,Fly 0 (Male),0.167,3855,3859,02:08,02:09
WingExt,Fly 1 (Female),0.133,3857,3860,02:09,02:09
Circling,Fly 1 (Female),0.4,3858,3869,02:09,02:09
WingExt,Fly 0 (Male),0.1,3867,3869,02:09,02:09
WingExt,Fly 1 (Female),0.133,3872,3875,02:09,02:09
WingExt,Fly 0 (Male),0.133,3932,3935,02:11,02:11
WingExt,Fly 0 (Male),0.267,3983,3990,02:13,02:13
WingExt,Fly 1 (Female),0.167,3986,3990,02:13,02:13
WingExt,Fly 1 (Female),0.1,3994,3996,02:13,02:13
WingExt,Fly 0 (Male),0.1,4011,4013,02:14,02:14
WingExt,Fly 1 (Female),0.1,4012,4014,02:14,02:14
WingExt,Fly 0 (Male),0.2,4016,4021,02:14,02:14
WingExt,Fly 1 (Female),0.133,4024,4027,02:14,02:14
WingExt,Fly 1 (Female),0.1,4039,4041,02:15,02:15
WingExt,Fly 0 (Male),0.1,4045,4047,02:15,02:15
WingExt,Fly 0 (Male),0.1,4050,4052,02:15,02:15
WingExt,Fly 0 (Male),0.133,4077,4080,02:16,02:16
WingExt,Fly 1 (Female),0.133,4097,4100,02:17,02:17
WingExt,Fly 1 (Female),0.1,4119,4121,02:17,02:17
WingExt,Fly 0 (Male),0.167,4120,4124,02:17,02:17
WingExt,Fly 0 (Male),0.1,4150,4152,02:18,02:18
WingExt,Fly 1 (Female),0.1,4190,4192,02:20,02:20
WingExt,Fly 1 (Female),0.133,4195,4198,02:20,02:20
WingExt,Fly 0 (Male),0.133,4196,4199,02:20,02:20
WingExt,Fly 0 (Male),0.1,4218,4220,02:21,02:21
WingExt,Fly 0 (Male),0.133,4234,4237,02:21,02:21
WingExt,Fly 0 (Male),0.133,4239,4242,02:21,02:21
WingExt,Fly 1 (Female),0.133,4244,4247,02:21,02:22
WingExt,Fly 1 (Female),0.1,4264,4266,02:22,02:22
WingExt,Fly 0 (Male),0.133,4288,4291,02:23,02:23
WingExt,Fly 0 (Male),0.133,4296,4299,02:23,02:23
WingExt,Fly 0 (Male),0.167,4304,4308,02:23,02:24
WingExt,Fly 1 (Female),0.1,4311,4313,02:24,02:24
WingExt,Fly 0 (Male),0.133,4324,4327,02:24,02:24
WingExt,Fly 0 (Male),0.1,4337,4339,02:25,02:25
WingExt,Fly 0 (Male),0.2,4394,4399,02:26,02:27
WingExt,Fly 1 (Female),0.167,4454,4458,02:28,02:29
WingExt,Fly 1 (Female),0.1,4463,4465,02:29,02:29
WingExt,Fly 0 (Male),0.133,4488,4491,02:30,02:30
WingExt,Fly 1 (Female),0.133,4493,4496,02:30,02:30
WingExt,Fly 0 (Male),0.133,4496,4499,02:30,02:30
WingExt,Fly 1 (Female),0.1,4498,4500,02:30,02:30
WingExt,Fly 1 (Female),0.1,4565,4567,02:32,02:32
WingExt,Fly 0 (Male),0.133,4598,4601,02:33,02:33
WingExt,Fly 0 (Male),0.1,4609,4611,02:34,02:34
WingExt,Fly 0 (Male),0.3,4619,4627,02:34,02:34
WingExt,Fly 0 (Male),0.1,4632,4634,02:34,02:34
WingExt,Fly 0 (Male),0.2,4636,4641,02:35,02:35
WingExt,Fly 0 (Male),0.1,4669,4671,02:36,02:36
WingExt,Fly 1 (Female),0.167,4677,4681,02:36,02:36
WingExt,Fly 0 (Male),0.133,4679,4682,02:36,02:36
WingExt,Fly 0 (Male),0.3,4702,4710,02:37,02:37
WingExt,Fly 1 (Female),0.1,4702,4704,02:37,02:37
WingExt,Fly 0 (Male),0.233,4760,4766,02:39,02:39
WingExt,Fly 1 (Female),0.167,4764,4768,02:39,02:39
WingExt,Fly 1 (Female),0.167,4774,4778,02:39,02:39
WingExt,Fly 0 (Male),0.133,4775,4778,02:39,02:39
WingExt,Fly 0 (Male),0.1,4783,4785,02:39,02:40
WingExt,Fly 1 (Female),0.133,4785,4788,02:40,02:40
WingExt,Fly 1 (Female),0.1,4826,4828,02:41,02:41
WingExt,Fly 0 (Male),0.3,4836,4844,02:41,02:41
WingExt,Fly 1 (Female),0.1,4836,4838,02:41,02:41
WingExt,Fly 0 (Male),0.133,4864,4867,02:42,02:42
WingExt,Fly 0 (Male),0.167,4870,4874,02:42,02:42
WingExt,Fly 1 (Female),0.1,4888,4890,02:43,02:43
WingExt,Fly 0 (Male),0.133,4893,4896,02:43,02:43
WingExt,Fly 1 (Female),0.133,4903,4906,02:43,02:44
WingExt,Fly 0 (Male),0.2,4904,4909,02:43,02:44
WingExt,Fly 0 (Male),0.233,4960,4966,02:45,02:46
WingExt,Fly 1 (Female),0.133,4991,4994,02:46,02:46
WingExt,Fly 0 (Male),0.167,4992,4996,02:46,02:47
WingExt,Fly 0 (Male),0.1,5000,5002,02:47,02:47
WingExt,Fly 0 (Male),0.1,5005,5007,02:47,02:47
WingExt,Fly 1 (Female),0.133,5007,5010,02:47,02:47
WingExt,Fly 0 (Male),0.133,5024,5027,02:47,02:48
WingExt,Fly 0 (Male),0.267,5071,5078,02:49,02:49
WingExt,Fly 1 (Female),0.1,5076,5078,02:49,02:49
WingExt,Fly 0 (Male),0.167,5090,5094,02:50,02:50
WingExt,Fly 0 (Male),0.133,5112,5115,02:50,02:50
WingExt,Fly 0 (Male),0.1,5216,5218,02:54,02:54
WingExt,Fly 1 (Female),0.1,5233,5235,02:54,02:54
WingExt,Fly 0 (Male),0.233,5234,5240,02:54,02:55
WingExt,Fly 1 (Female),0.133,5250,5253,02:55,02:55
WingExt,Fly 0 (Male),0.2,5267,5272,02:56,02:56
WingExt,Fly 1 (Female),0.133,5281,5284,02:56,02:56
WingExt,Fly 0 (Male),0.233,5284,5290,02:56,02:56
WingExt,Fly 1 (Female),0.3,5286,5294,02:56,02:56
WingExt,Fly 1 (Female),0.3,5308,5316,02:57,02:57
WingExt,Fly 0 (Male),0.1,5311,5313,02:57,02:57
WingExt,Fly 0 (Male),0.1,5315,5317,02:57,02:57
WingExt,Fly 0 (Male),0.1,5324,5326,02:57,02:58
WingExt,Fly 1 (Female),0.1,5325,5327,02:58,02:58
WingExt,Fly 0 (Male),0.1,5344,5346,02:58,02:58
WingExt,Fly 0 (Male),0.233,5348,5354,02:58,02:58
WingExt,Fly 1 (Female),0.2,5354,5359,02:58,02:59
WingExt,Fly 0 (Male),0.1,5359,5361,02:59,02:59
WingExt,Fly 1 (Female),0.1,5361,5363,02:59,02:59
WingExt,Fly 0 (Male),0.167,5363,5367,02:59,02:59
WingExt,Fly 1 (Female),0.1,5366,5368,02:59,02:59
WingExt,Fly 1 (Female),0.4,5378,5389,02:59,03:00
WingExt,Fly 1 (Female),0.1,5391,5393,03:00,03:00
WingExt,Fly 1 (Female),0.167,5398,5402,03:00,03:00
WingExt,Fly 1 (Female),0.133,5404,5407,03:00,03:00
WingExt,Fly 0 (Male),0.133,5409,5412,03:00,03:00
WingExt,Fly 1 (Female),0.267,5413,5420,03:00,03:01
WingExt,Fly 0 (Male),0.167,5420,5424,03:01,03:01
WingExt,Fly 1 (Female),0.1,5460,5462,03:02,03:02
WingExt,Fly 1 (Female),0.1,5475,5477,03:02,03:03
WingExt,Fly 1 (Female),0.1,5481,5483,03:03,03:03
WingExt,Fly 1 (Female),0.1,5487,5489,03:03,03:03
Circling,Fly 0 (Male),0.4,5548,5559,03:05,03:05
WingExt,Fly 1 (Female),0.1,5559,5561,03:05,03:05
WingExt,Fly 1 (Female),0.167,5630,5634,03:08,03:08
WingExt,Fly 0 (Male),0.1,5641,5643,03:08,03:08
WingExt,Fly 0 (Male),0.133,5648,5651,03:08,03:08
WingExt,Fly 0 (Male),0.1,5667,5669,03:09,03:09
WingExt,Fly 0 (Male),0.2,5679,5684,03:09,03:09
WingExt,Fly 0 (Male),0.333,5698,5707,03:10,03:10
WingExt,Fly 0 (Male),0.133,5709,5712,03:10,03:10
WingExt,Fly 0 (Male),0.1,5722,5724,03:11,03:11
WingExt,Fly 1 (Female),0.1,5727,5729,03:11,03:11
WingExt,Fly 0 (Male),0.1,5763,5765,03:12,03:12
WingExt,Fly 0 (Male),0.133,5784,5787,03:13,03:13
WingExt,Fly 0 (Male),0.1,5822,5824,03:14,03:14
WingExt,Fly 0 (Male),0.133,5826,5829,03:14,03:14
Circling,Fly 0 (Male),0.467,5830,5843,03:14,03:15
WingExt,Fly 0 (Male),0.1,5861,5863,03:15,03:15
WingExt,Fly 1 (Female),0.133,5895,5898,03:16,03:17
WingExt,Fly 1 (Female),0.1,5922,5924,03:17,03:17
WingExt,Fly 0 (Male),0.133,5926,5929,03:18,03:18
WingExt,Fly 0 (Male),0.133,5934,5937,03:18,03:18
WingExt,Fly 1 (Female),0.133,5937,5940,03:18,03:18
Circling,Fly 1 (Female),0.6,5974,5991,03:19,03:20
WingExt,Fly 0 (Male),0.3,5987,5995,03:20,03:20
WingExt,Fly 1 (Female),0.1,5998,6000,03:20,03:20
WingExt,Fly 0 (Male),0.1,5999,6001,03:20,03:20
WingExt,Fly 1 (Female),0.167,6003,6007,03:20,03:20
WingExt,Fly 1 (Female),0.2,6009,6014,03:20,03:20
Circling,Fly 1 (Female),0.333,6009,6018,03:20,03:21
WingExt,Fly 1 (Female),0.133,6020,6023,03:21,03:21
WingExt,Fly 0 (Male),0.133,6027,6030,03:21,03:21
WingExt,Fly 1 (Female),0.267,6029,6036,03:21,03:21
WingExt,Fly 0 (Male),0.333,6043,6052,03:21,03:22
WingExt,Fly 1 (Female),0.167,6044,6048,03:21,03:22
WingExt,Fly 1 (Female),0.3,6051,6059,03:22,03:22
WingExt,Fly 0 (Male),0.133,6054,6057,03:22,03:22
WingExt,Fly 0 (Male),0.167,6061,6065,03:22,03:22
WingExt,Fly 1 (Female),0.267,6061,6068,03:22,03:22
WingExt,Fly 0 (Male),0.3,6070,6078,03:22,03:23
WingExt,Fly 1 (Female),0.133,6070,6073,03:22,03:22
WingExt,Fly 0 (Male),0.1,6088,6090,03:23,03:23
WingExt,Fly 0 (Male),0.133,6094,6097,03:23,03:23
WingExt,Fly 1 (Female),0.1,6098,6100,03:23,03:23
WingExt,Fly 1 (Female),0.267,6105,6112,03:24,03:24
WingExt,Fly 0 (Male),0.133,6113,6116,03:24,03:24
WingExt,Fly 1 (Female),0.133,6115,6118,03:24,03:24
WingExt,Fly 1 (Female),0.133,6125,6128,03:24,03:24
WingExt,Fly 0 (Male),0.1,6128,6130,03:24,03:24
WingExt,Fly 1 (Female),0.1,6133,6135,03:24,03:24
WingExt,Fly 0 (Male),0.1,6136,6138,03:25,03:25
WingExt,Fly 0 (Male),0.133,6140,6143,03:25,03:25
WingExt,Fly 0 (Male),0.3,6152,6160,03:25,03:25
WingExt,Fly 1 (Female),0.4,6159,6170,03:25,03:26
WingExt,Fly 0 (Male),0.1,6172,6174,03:26,03:26
WingExt,Fly 1 (Female),0.1,6174,6176,03:26,03:26
WingExt,Fly 0 (Male),0.133,6183,6186,03:26,03:26
WingExt,Fly 1 (Female),0.1,6198,6200,03:27,03:27
WingExt,Fly 1 (Female),0.1,6205,6207,03:27,03:27
WingExt,Fly 0 (Male),0.1,6209,6211,03:27,03:27
WingExt,Fly 0 (Male),0.167,6219,6223,03:27,03:27
WingExt,Fly 1 (Female),0.1,6225,6227,03:28,03:28
WingExt,Fly 0 (Male),0.1,6229,6231,03:28,03:28
WingExt,Fly 1 (Female),0.3,6232,6240,03:28,03:28
WingExt,Fly 0 (Male),0.2,6233,6238,03:28,03:28
WingExt,Fly 0 (Male),0.167,6254,6258,03:28,03:29
WingExt,Fly 1 (Female),0.3,6258,6266,03:29,03:29
WingExt,Fly 0 (Male),0.1,6262,6264,03:29,03:29
WingExt,Fly 0 (Male),0.2,6315,6320,03:30,03:31
WingExt,Fly 0 (Male),0.1,6376,6378,03:33,03:33
WingExt,Fly 1 (Female),0.2,6378,6383,03:33,03:33
WingExt,Fly 1 (Female),0.1,6385,6387,03:33,03:33
WingExt,Fly 0 (Male),0.133,6436,6439,03:35,03:35
WingExt,Fly 1 (Female),0.133,6446,6449,03:35,03:35
WingExt,Fly 1 (Female),0.1,6553,6555,03:38,03:38
WingExt,Fly 0 (Male),0.167,6573,6577,03:39,03:39
WingExt,Fly 1 (Female),0.1,6596,6598,03:40,03:40
WingExt,Fly 0 (Male),0.3,6598,6606,03:40,03:40
WingExt,Fly 0 (Male),0.133,6615,6618,03:40,03:41
WingExt,Fly 1 (Female),0.167,6640,6644,03:41,03:41
WingExt,Fly 0 (Male),0.167,6718,6722,03:44,03:44
WingExt,Fly 1 (Female),0.267,6721,6728,03:44,03:44
WingExt,Fly 0 (Male),0.333,6732,6741,03:44,03:45
WingExt,Fly 1 (Female),0.1,6738,6740,03:45,03:45
WingExt,Fly 0 (Male),0.1,6744,6746,03:45,03:45
WingExt,Fly 0 (Male),0.133,6750,6753,03:45,03:45
WingExt,Fly 1 (Female),0.133,6756,6759,03:45,03:45
WingExt,Fly 1 (Female),0.167,6798,6802,03:47,03:47
WingExt,Fly 0 (Male),0.1,6839,6841,03:48,03:48
WingExt,Fly 0 (Male),0.1,6861,6863,03:49,03:49
WingExt,Fly 0 (Male),0.1,7004,7006,03:53,03:54
WingExt,Fly 0 (Male),0.1,7086,7088,03:56,03:56
WingExt,Fly 0 (Male),0.167,7125,7129,03:58,03:58
WingExt,Fly 0 (Male),0.167,7145,7149,03:58,03:58
WingExt,Fly 1 (Female),0.1,7152,7154,03:58,03:58
WingExt,Fly 1 (Female),0.167,7159,7163,03:59,03:59
