Behavior,Fly,Duration (s),Start_Frame,End_Frame,Start_Time (mm:ss),End_Time (mm:ss)
WingExt,Fly 0 (Male),0.1,1742,1744,00:58,00:58
WingExt,Fly 1 (Female),0.1,1745,1747,00:58,00:58
WingExt,Fly 0 (Male),0.233,1748,1754,00:58,00:58
WingExt,Fly 1 (Female),0.167,1751,1755,00:58,00:58
WingExt,Fly 1 (Female),0.1,1828,1830,01:01,01:01
WingExt,Fly 0 (Male),0.167,1829,1833,01:01,01:01
WingExt,Fly 1 (Female),0.3,1845,1853,01:02,01:02
WingExt,Fly 0 (Male),0.1,1858,1860,01:02,01:02
WingExt,Fly 1 (Female),0.133,1859,1862,01:02,01:02
WingExt,Fly 1 (Female),0.1,1864,1866,01:02,01:02
WingExt,Fly 1 (Female),0.267,1870,1877,01:02,01:03
WingExt,Fly 1 (Female),0.1,1893,1895,01:03,01:03
WingExt,Fly 0 (Male),0.1,1898,1900,01:03,01:03
WingExt,Fly 0 (Male),0.167,1930,1934,01:04,01:04
WingExt,Fly 0 (Male),0.1,1938,1940,01:05,01:05
WingExt,Fly 0 (Male),0.1,1945,1947,01:05,01:05
WingExt,Fly 0 (Male),0.167,1949,1953,01:05,01:05
WingExt,Fly 1 (Female),0.1,1949,1951,01:05,01:05
WingExt,Fly 0 (Male),0.1,1958,1960,01:05,01:05
WingExt,Fly 0 (Male),0.1,1963,1965,01:05,01:06
WingExt,Fly 1 (Female),0.1,1970,1972,01:06,01:06
WingExt,Fly 1 (Female),0.167,1983,1987,01:06,01:06
WingExt,Fly 1 (Female),0.1,1996,1998,01:07,01:07
WingExt,Fly 0 (Male),0.167,1998,2002,01:07,01:07
WingExt,Fly 0 (Male),0.4,2007,2018,01:07,01:07
WingExt,Fly 0 (Male),0.133,2041,2044,01:08,01:08
WingExt,Fly 0 (Male),0.133,2048,2051,01:08,01:08
WingExt,Fly 0 (Male),0.3,2054,2062,01:08,01:09
WingExt,Fly 1 (Female),0.133,2060,2063,01:09,01:09
WingExt,Fly 1 (Female),0.2,2066,2071,01:09,01:09
WingExt,Fly 1 (Female),0.267,2078,2085,01:09,01:10
WingExt,Fly 0 (Male),0.2,2107,2112,01:10,01:10
WingExt,Fly 1 (Female),0.2,2113,2118,01:10,01:11
WingExt,Fly 0 (Male),0.1,2117,2119,01:11,01:11
WingExt,Fly 1 (Female),0.133,2141,2144,01:11,01:11
WingExt,Fly 1 (Female),0.133,2180,2183,01:13,01:13
WingExt,Fly 1 (Female),0.1,2194,2196,01:13,01:13
Circling,Fly 1 (Female),0.3,2198,2206,01:13,01:14
WingExt,Fly 1 (Female),0.233,2226,2232,01:14,01:14
WingExt,Fly 1 (Female),0.2,2237,2242,01:15,01:15
WingExt,Fly 0 (Male),0.1,2241,2243,01:15,01:15
WingExt,Fly 0 (Male),0.367,2250,2260,01:15,01:15
Circling,Fly 0 (Male),0.333,2287,2296,01:16,01:17
Circling,Fly 1 (Female),0.367,2289,2299,01:16,01:17
WingExt,Fly 1 (Female),0.167,2299,2303,01:17,01:17
WingExt,Fly 0 (Male),0.1,2304,2306,01:17,01:17
WingExt,Fly 1 (Female),0.167,2307,2311,01:17,01:17
WingExt,Fly 0 (Male),0.1,2318,2320,01:17,01:17
WingExt,Fly 1 (Female),0.2,2318,2323,01:17,01:17
WingExt,Fly 1 (Female),0.1,2341,2343,01:18,01:18
WingExt,Fly 0 (Male),0.1,2343,2345,01:18,01:18
WingExt,Fly 1 (Female),0.2,2345,2350,01:18,01:18
WingExt,Fly 0 (Male),0.167,2351,2355,01:18,01:18
WingExt,Fly 0 (Male),0.1,2359,2361,01:19,01:19
WingExt,Fly 0 (Male),0.1,2367,2369,01:19,01:19
WingExt,Fly 1 (Female),0.267,2370,2377,01:19,01:19
WingExt,Fly 1 (Female),0.133,2392,2395,01:20,01:20
WingExt,Fly 1 (Female),0.233,2407,2413,01:20,01:20
WingExt,Fly 0 (Male),0.1,2486,2488,01:23,01:23
WingExt,Fly 0 (Male),0.1,2500,2502,01:23,01:23
WingExt,Fly 1 (Female),0.1,2514,2516,01:24,01:24
WingExt,Fly 0 (Male),0.1,2650,2652,01:28,01:28
WingExt,Fly 1 (Female),0.1,2685,2687,01:30,01:30
WingExt,Fly 1 (Female),0.2,2691,2696,01:30,01:30
WingExt,Fly 0 (Male),0.167,2707,2711,01:30,01:30
WingExt,Fly 1 (Female),0.133,2736,2739,01:31,01:31
WingExt,Fly 0 (Male),0.133,2748,2751,01:32,01:32
WingExt,Fly 0 (Male),0.167,2774,2778,01:32,01:33
WingExt,Fly 1 (Female),0.133,2775,2778,01:32,01:33
WingExt,Fly 1 (Female),0.267,2780,2787,01:33,01:33
WingExt,Fly 1 (Female),0.133,2801,2804,01:33,01:33
WingExt,Fly 0 (Male),0.1,2806,2808,01:34,01:34
WingExt,Fly 0 (Male),0.367,2816,2826,01:34,01:34
WingExt,Fly 1 (Female),0.1,2830,2832,01:34,01:34
WingExt,Fly 1 (Female),0.1,2988,2990,01:40,01:40
WingExt,Fly 1 (Female),0.167,3009,3013,01:40,01:40
WingExt,Fly 0 (Male),0.433,3038,3050,01:41,01:42
WingExt,Fly 0 (Male),0.133,3103,3106,01:43,01:44
WingExt,Fly 1 (Female),0.233,3104,3110,01:43,01:44
WingExt,Fly 0 (Male),0.1,3118,3120,01:44,01:44
WingExt,Fly 0 (Male),0.367,3129,3139,01:44,01:45
WingExt,Fly 1 (Female),0.1,3131,3133,01:44,01:44
WingExt,Fly 1 (Female),0.1,3147,3149,01:45,01:45
WingExt,Fly 1 (Female),0.2,3162,3167,01:45,01:46
WingExt,Fly 0 (Male),0.133,3165,3168,01:46,01:46
WingExt,Fly 0 (Male),0.133,3178,3181,01:46,01:46
WingExt,Fly 1 (Female),0.1,3184,3186,01:46,01:46
WingExt,Fly 1 (Female),0.1,3188,3190,01:46,01:46
WingExt,Fly 1 (Female),0.1,3209,3211,01:47,01:47
WingExt,Fly 0 (Male),0.1,3250,3252,01:48,01:48
WingExt,Fly 0 (Male),0.333,3257,3266,01:49,01:49
WingExt,Fly 1 (Female),0.1,3284,3286,01:49,01:50
WingExt,Fly 0 (Male),0.2,3288,3293,01:50,01:50
WingExt,Fly 1 (Female),0.1,3290,3292,01:50,01:50
WingExt,Fly 0 (Male),0.1,3295,3297,01:50,01:50
WingExt,Fly 1 (Female),0.1,3313,3315,01:50,01:50
WingExt,Fly 0 (Male),0.267,3338,3345,01:51,01:52
WingExt,Fly 0 (Male),0.167,3347,3351,01:52,01:52
WingExt,Fly 0 (Male),0.1,3383,3385,01:53,01:53
WingExt,Fly 0 (Male),0.167,3407,3411,01:54,01:54
Circling,Fly 0 (Male),0.3,3420,3428,01:54,01:54
WingExt,Fly 1 (Female),0.133,3467,3470,01:56,01:56
WingExt,Fly 1 (Female),0.2,3512,3517,01:57,01:57
Circling,Fly 1 (Female),0.467,3513,3526,01:57,01:58
WingExt,Fly 0 (Male),0.1,3537,3539,01:58,01:58
WingExt,Fly 0 (Male),0.1,3541,3543,01:58,01:58
WingExt,Fly 0 (Male),0.233,3551,3557,01:58,01:59
WingExt,Fly 0 (Male),0.133,3561,3564,01:59,01:59
WingExt,Fly 0 (Male),0.167,3577,3581,01:59,01:59
WingExt,Fly 1 (Female),0.133,3587,3590,02:00,02:00
WingExt,Fly 0 (Male),0.367,3594,3604,02:00,02:00
WingExt,Fly 0 (Male),0.1,3613,3615,02:00,02:00
WingExt,Fly 0 (Male),0.133,3625,3628,02:01,02:01
WingExt,Fly 0 (Male),0.233,3635,3641,02:01,02:01
WingExt,Fly 0 (Male),0.3,3643,3651,02:01,02:02
WingExt,Fly 1 (Female),0.1,3648,3650,02:02,02:02
WingExt,Fly 1 (Female),0.1,3655,3657,02:02,02:02
WingExt,Fly 0 (Male),0.2,3659,3664,02:02,02:02
WingExt,Fly 1 (Female),0.1,3659,3661,02:02,02:02
WingExt,Fly 0 (Male),0.1,3668,3670,02:02,02:02
WingExt,Fly 1 (Female),0.1,3679,3681,02:03,02:03
WingExt,Fly 0 (Male),0.1,3684,3686,02:03,02:03
WingExt,Fly 1 (Female),0.133,3696,3699,02:03,02:03
WingExt,Fly 1 (Female),0.133,3707,3710,02:04,02:04
WingExt,Fly 0 (Male),0.167,3755,3759,02:05,02:05
WingExt,Fly 1 (Female),0.133,3757,3760,02:05,02:05
WingExt,Fly 1 (Female),0.167,3786,3790,02:06,02:06
WingExt,Fly 1 (Female),0.167,3793,3797,02:06,02:07
WingExt,Fly 1 (Female),0.2,3837,3842,02:08,02:08
WingExt,Fly 1 (Female),0.133,3844,3847,02:08,02:08
WingExt,Fly 0 (Male),0.1,3847,3849,02:08,02:08
WingExt,Fly 0 (Male),0.1,3856,3858,02:09,02:09
WingExt,Fly 0 (Male),0.167,3863,3867,02:09,02:09
WingExt,Fly 1 (Female),0.333,3867,3876,02:09,02:09
WingExt,Fly 0 (Male),0.3,3869,3877,02:09,02:09
WingExt,Fly 0 (Male),0.167,3897,3901,02:10,02:10
WingExt,Fly 1 (Female),0.1,3907,3909,02:10,02:10
WingExt,Fly 1 (Female),0.1,3911,3913,02:10,02:10
WingExt,Fly 0 (Male),0.133,3912,3915,02:10,02:10
WingExt,Fly 0 (Male),0.1,3918,3920,02:11,02:11
Circling,Fly 0 (Male),0.3,3919,3927,02:11,02:11
WingExt,Fly 1 (Female),0.2,3920,3925,02:11,02:11
WingExt,Fly 0 (Male),0.1,3923,3925,02:11,02:11
WingExt,Fly 1 (Female),0.1,3931,3933,02:11,02:11
WingExt,Fly 1 (Female),0.167,3946,3950,02:12,02:12
WingExt,Fly 1 (Female),0.167,3972,3976,02:12,02:13
WingExt,Fly 0 (Male),0.1,3980,3982,02:13,02:13
WingExt,Fly 0 (Male),0.1,3996,3998,02:13,02:13
WingExt,Fly 1 (Female),0.1,4053,4055,02:15,02:15
WingExt,Fly 1 (Female),0.1,4089,4091,02:16,02:16
WingExt,Fly 1 (Female),0.1,4129,4131,02:18,02:18
WingExt,Fly 1 (Female),0.1,4178,4180,02:19,02:19
WingExt,Fly 1 (Female),0.1,4190,4192,02:20,02:20
WingExt,Fly 0 (Male),0.233,4228,4234,02:21,02:21
WingExt,Fly 0 (Male),0.1,4236,4238,02:21,02:21
WingExt,Fly 0 (Male),0.133,4272,4275,02:22,02:22
Circling,Fly 1 (Female),0.367,4273,4283,02:22,02:23
WingExt,Fly 0 (Male),0.2,4277,4282,02:23,02:23
WingExt,Fly 0 (Male),0.233,4300,4306,02:23,02:24
WingExt,Fly 1 (Female),0.1,4308,4310,02:24,02:24
WingExt,Fly 1 (Female),0.167,4314,4318,02:24,02:24
WingExt,Fly 1 (Female),0.133,4329,4332,02:24,02:24
WingExt,Fly 1 (Female),0.233,4334,4340,02:24,02:25
WingExt,Fly 0 (Male),0.1,4345,4347,02:25,02:25
WingExt,Fly 1 (Female),0.233,4352,4358,02:25,02:25
WingExt,Fly 0 (Male),0.1,4356,4358,02:25,02:25
WingExt,Fly 0 (Male),0.2,4376,4381,02:26,02:26
WingExt,Fly 0 (Male),0.333,4384,4393,02:26,02:26
WingExt,Fly 0 (Male),0.167,4395,4399,02:26,02:27
WingExt,Fly 0 (Male),0.133,4405,4408,02:27,02:27
WingExt,Fly 1 (Female),0.1,4418,4420,02:27,02:27
WingExt,Fly 0 (Male),0.1,4427,4429,02:28,02:28
WingExt,Fly 1 (Female),0.2,4430,4435,02:28,02:28
WingExt,Fly 0 (Male),0.167,4434,4438,02:28,02:28
WingExt,Fly 1 (Female),0.167,4442,4446,02:28,02:28
WingExt,Fly 0 (Male),0.133,4456,4459,02:29,02:29
WingExt,Fly 0 (Male),0.1,4496,4498,02:30,02:30
WingExt,Fly 0 (Male),0.233,4518,4524,02:31,02:31
WingExt,Fly 0 (Male),0.2,4589,4594,02:33,02:33
WingExt,Fly 0 (Male),0.133,4598,4601,02:33,02:33
WingExt,Fly 0 (Male),0.133,4627,4630,02:34,02:34
WingExt,Fly 1 (Female),0.133,4635,4638,02:34,02:35
WingExt,Fly 1 (Female),0.233,4642,4648,02:35,02:35
WingExt,Fly 0 (Male),0.167,4644,4648,02:35,02:35
WingExt,Fly 0 (Male),0.4,4654,4665,02:35,02:36
Circling,Fly 0 (Male),0.3,4654,4662,02:35,02:35
WingExt,Fly 1 (Female),0.133,4668,4671,02:36,02:36
WingExt,Fly 1 (Female),0.133,4674,4677,02:36,02:36
WingExt,Fly 0 (Male),0.133,4686,4689,02:36,02:36
WingExt,Fly 0 (Male),0.133,4699,4702,02:37,02:37
WingExt,Fly 0 (Male),0.2,4713,4718,02:37,02:37
WingExt,Fly 1 (Female),0.133,4727,4730,02:38,02:38
WingExt,Fly 0 (Male),0.133,4731,4734,02:38,02:38
WingExt,Fly 1 (Female),0.133,4742,4745,02:38,02:38
WingExt,Fly 0 (Male),0.133,4754,4757,02:38,02:39
WingExt,Fly 0 (Male),0.233,4770,4776,02:39,02:39
WingExt,Fly 0 (Male),0.133,4784,4787,02:39,02:40
WingExt,Fly 1 (Female),0.1,4792,4794,02:40,02:40
Circling,Fly 0 (Male),0.333,4798,4807,02:40,02:40
WingExt,Fly 1 (Female),0.2,4815,4820,02:40,02:41
WingExt,Fly 0 (Male),0.133,4838,4841,02:41,02:41
WingExt,Fly 1 (Female),0.133,4851,4854,02:42,02:42
WingExt,Fly 1 (Female),0.133,4859,4862,02:42,02:42
WingExt,Fly 0 (Male),0.167,4861,4865,02:42,02:42
WingExt,Fly 1 (Female),0.133,4866,4869,02:42,02:42
WingExt,Fly 0 (Male),0.167,4869,4873,02:42,02:42
WingExt,Fly 0 (Male),0.133,4894,4897,02:43,02:43
WingExt,Fly 0 (Male),0.133,4916,4919,02:44,02:44
WingExt,Fly 0 (Male),0.167,4921,4925,02:44,02:44
WingExt,Fly 1 (Female),0.2,4934,4939,02:44,02:45
WingExt,Fly 0 (Male),0.1,4941,4943,02:45,02:45
WingExt,Fly 1 (Female),0.1,4942,4944,02:45,02:45
WingExt,Fly 0 (Male),0.133,4946,4949,02:45,02:45
WingExt,Fly 1 (Female),0.1,4947,4949,02:45,02:45
Circling,Fly 0 (Male),0.367,4948,4958,02:45,02:45
Circling,Fly 0 (Male),0.333,4961,4970,02:45,02:46
WingExt,Fly 0 (Male),0.1,4983,4985,02:46,02:46
WingExt,Fly 1 (Female),0.1,4987,4989,02:46,02:46
WingExt,Fly 0 (Male),0.1,5003,5005,02:47,02:47
WingExt,Fly 1 (Female),0.167,5007,5011,02:47,02:47
WingExt,Fly 0 (Male),0.2,5019,5024,02:47,02:47
WingExt,Fly 1 (Female),0.1,5020,5022,02:47,02:47
WingExt,Fly 0 (Male),0.1,5026,5028,02:48,02:48
WingExt,Fly 1 (Female),0.1,5033,5035,02:48,02:48
WingExt,Fly 0 (Male),0.1,5035,5037,02:48,02:48
WingExt,Fly 1 (Female),0.567,5037,5053,02:48,02:48
WingExt,Fly 0 (Male),0.1,5055,5057,02:48,02:49
WingExt,Fly 0 (Male),0.1,5062,5064,02:49,02:49
WingExt,Fly 0 (Male),0.167,5068,5072,02:49,02:49
WingExt,Fly 1 (Female),0.167,5076,5080,02:49,02:49
WingExt,Fly 1 (Female),0.233,5086,5092,02:50,02:50
WingExt,Fly 1 (Female),0.167,5094,5098,02:50,02:50
WingExt,Fly 1 (Female),0.267,5109,5116,02:50,02:51
WingExt,Fly 0 (Male),0.133,5111,5114,02:50,02:50
WingExt,Fly 0 (Male),0.1,5123,5125,02:51,02:51
WingExt,Fly 0 (Male),0.1,5127,5129,02:51,02:51
WingExt,Fly 1 (Female),0.133,5162,5165,02:52,02:52
WingExt,Fly 1 (Female),0.1,5167,5169,02:52,02:52
WingExt,Fly 0 (Male),0.233,5180,5186,02:53,02:53
WingExt,Fly 1 (Female),0.133,5183,5186,02:53,02:53
WingExt,Fly 0 (Male),0.1,5188,5190,02:53,02:53
WingExt,Fly 1 (Female),0.1,5202,5204,02:53,02:53
WingExt,Fly 1 (Female),0.133,5218,5221,02:54,02:54
WingExt,Fly 1 (Female),0.133,5267,5270,02:56,02:56
WingExt,Fly 0 (Male),0.1,5285,5287,02:56,02:56
WingExt,Fly 1 (Female),0.1,5288,5290,02:56,02:56
WingExt,Fly 1 (Female),0.1,5292,5294,02:56,02:56
WingExt,Fly 0 (Male),0.2,5299,5304,02:57,02:57
WingExt,Fly 1 (Female),0.1,5301,5303,02:57,02:57
WingExt,Fly 0 (Male),0.1,5311,5313,02:57,02:57
WingExt,Fly 1 (Female),0.1,5320,5322,02:57,02:57
WingExt,Fly 1 (Female),0.1,5344,5346,02:58,02:58
WingExt,Fly 1 (Female),0.2,5348,5353,02:58,02:58
WingExt,Fly 0 (Male),0.1,5355,5357,02:58,02:59
WingExt,Fly 1 (Female),0.233,5355,5361,02:58,02:59
WingExt,Fly 1 (Female),0.167,5369,5373,02:59,02:59
WingExt,Fly 0 (Male),0.2,5381,5386,02:59,03:00
WingExt,Fly 1 (Female),0.1,5388,5390,03:00,03:00
WingExt,Fly 1 (Female),0.1,5404,5406,03:00,03:00
WingExt,Fly 0 (Male),0.3,5431,5439,03:01,03:01
WingExt,Fly 1 (Female),0.1,5434,5436,03:01,03:01
WingExt,Fly 1 (Female),0.133,5454,5457,03:02,03:02
WingExt,Fly 1 (Female),0.167,5464,5468,03:02,03:02
WingExt,Fly 1 (Female),0.167,5482,5486,03:03,03:03
Circling,Fly 1 (Female),0.6,5489,5506,03:03,03:04
WingExt,Fly 1 (Female),0.133,5512,5515,03:04,03:04
WingExt,Fly 0 (Male),0.1,5520,5522,03:04,03:04
WingExt,Fly 0 (Male),0.167,5540,5544,03:05,03:05
WingExt,Fly 0 (Male),0.167,5546,5550,03:05,03:05
WingExt,Fly 1 (Female),0.1,5549,5551,03:05,03:05
WingExt,Fly 0 (Male),0.2,5566,5571,03:06,03:06
WingExt,Fly 1 (Female),0.133,5572,5575,03:06,03:06
WingExt,Fly 1 (Female),0.133,5592,5595,03:06,03:06
WingExt,Fly 0 (Male),0.167,5600,5604,03:07,03:07
WingExt,Fly 1 (Female),0.133,5609,5612,03:07,03:07
WingExt,Fly 0 (Male),0.133,5643,5646,03:08,03:08
WingExt,Fly 1 (Female),0.167,5655,5659,03:08,03:09
Circling,Fly 0 (Male),0.533,5655,5670,03:08,03:09
WingExt,Fly 1 (Female),0.2,5661,5666,03:09,03:09
WingExt,Fly 0 (Male),0.133,5690,5693,03:10,03:10
WingExt,Fly 1 (Female),0.1,5700,5702,03:10,03:10
WingExt,Fly 0 (Male),0.133,5724,5727,03:11,03:11
WingExt,Fly 0 (Male),0.133,5729,5732,03:11,03:11
WingExt,Fly 1 (Female),0.1,5733,5735,03:11,03:11
WingExt,Fly 0 (Male),0.1,5748,5750,03:12,03:12
WingExt,Fly 0 (Male),0.133,5767,5770,03:12,03:12
WingExt,Fly 0 (Male),0.1,5780,5782,03:13,03:13
WingExt,Fly 1 (Female),0.167,5781,5785,03:13,03:13
WingExt,Fly 0 (Male),0.167,5786,5790,03:13,03:13
WingExt,Fly 1 (Female),0.1,5790,5792,03:13,03:13
WingExt,Fly 0 (Male),0.1,5806,5808,03:14,03:14
WingExt,Fly 1 (Female),0.167,5811,5815,03:14,03:14
WingExt,Fly 0 (Male),0.1,5814,5816,03:14,03:14
WingExt,Fly 0 (Male),0.167,5836,5840,03:15,03:15
WingExt,Fly 1 (Female),0.1,5839,5841,03:15,03:15
WingExt,Fly 1 (Female),0.267,5858,5865,03:15,03:16
WingExt,Fly 1 (Female),0.233,5889,5895,03:16,03:16
WingExt,Fly 0 (Male),0.1,5910,5912,03:17,03:17
WingExt,Fly 0 (Male),0.1,5926,5928,03:18,03:18
WingExt,Fly 0 (Male),0.1,5945,5947,03:18,03:18
WingExt,Fly 0 (Male),0.133,5951,5954,03:18,03:18
WingExt,Fly 0 (Male),0.167,5961,5965,03:19,03:19
WingExt,Fly 1 (Female),0.1,5997,5999,03:20,03:20
WingExt,Fly 0 (Male),0.233,6016,6022,03:21,03:21
WingExt,Fly 1 (Female),0.167,6023,6027,03:21,03:21
WingExt,Fly 1 (Female),0.1,6035,6037,03:21,03:21
WingExt,Fly 0 (Male),0.1,6038,6040,03:21,03:21
WingExt,Fly 0 (Male),0.133,6042,6045,03:21,03:22
WingExt,Fly 1 (Female),0.233,6053,6059,03:22,03:22
WingExt,Fly 0 (Male),0.133,6070,6073,03:22,03:22
WingExt,Fly 1 (Female),0.1,6091,6093,03:23,03:23
WingExt,Fly 1 (Female),0.1,6098,6100,03:23,03:23
WingExt,Fly 0 (Male),0.167,6119,6123,03:24,03:24
WingExt,Fly 1 (Female),0.167,6138,6142,03:25,03:25
WingExt,Fly 0 (Male),0.3,6159,6167,03:25,03:26
WingExt,Fly 0 (Male),0.1,6188,6190,03:26,03:26
WingExt,Fly 0 (Male),0.1,6202,6204,03:27,03:27
WingExt,Fly 1 (Female),0.1,6220,6222,03:27,03:27
WingExt,Fly 0 (Male),0.1,6221,6223,03:27,03:27
WingExt,Fly 0 (Male),0.1,6244,6246,03:28,03:28
WingExt,Fly 0 (Male),0.2,6249,6254,03:28,03:28
WingExt,Fly 0 (Male),0.167,6295,6299,03:30,03:30
WingExt,Fly 0 (Male),0.1,6301,6303,03:30,03:30
WingExt,Fly 1 (Female),0.333,6326,6335,03:31,03:31
WingExt,Fly 0 (Male),0.333,6336,6345,03:31,03:32
WingExt,Fly 0 (Male),0.1,6349,6351,03:32,03:32
WingExt,Fly 1 (Female),0.2,6350,6355,03:32,03:32
WingExt,Fly 1 (Female),0.167,6359,6363,03:32,03:32
Circling,Fly 0 (Male),0.567,6362,6378,03:32,03:33
WingExt,Fly 1 (Female),0.2,6369,6374,03:32,03:32
WingExt,Fly 1 (Female),0.133,6377,6380,03:33,03:33
WingExt,Fly 0 (Male),0.133,6385,6388,03:33,03:33
WingExt,Fly 0 (Male),0.167,6395,6399,03:33,03:33
WingExt,Fly 1 (Female),0.3,6396,6404,03:33,03:33
WingExt,Fly 0 (Male),0.1,6403,6405,03:33,03:34
WingExt,Fly 1 (Female),0.233,6412,6418,03:34,03:34
WingExt,Fly 1 (Female),0.1,6422,6424,03:34,03:34
WingExt,Fly 1 (Female),0.3,6426,6434,03:34,03:34
WingExt,Fly 0 (Male),0.167,6429,6433,03:34,03:34
WingExt,Fly 0 (Male),0.267,6451,6458,03:35,03:35
WingExt,Fly 1 (Female),0.133,6451,6454,03:35,03:35
