Behavior,Fly,Duration (s),Start_Frame,End_Frame,Start_Time (mm:ss),End_Time (mm:ss)
WingExt,Fly 1 (Male),0.133,4416,4419,02:27,02:27
WingExt,Fly 1 (Male),0.167,4421,4425,02:27,02:28
WingExt,Fly 1 (Male),0.133,4427,4430,02:28,02:28
WingExt,Fly 0 (Female),0.1,4432,4434,02:28,02:28
WingExt,Fly 1 (Male),0.2,4442,4447,02:28,02:28
WingExt,Fly 0 (Female),0.433,4446,4458,02:28,02:29
WingExt,Fly 1 (Male),0.1,4449,4451,02:28,02:28
WingExt,Fly 1 (Male),0.367,4468,4478,02:29,02:29
WingExt,Fly 0 (Female),0.167,4475,4479,02:29,02:29
WingExt,Fly 0 (Female),0.267,4483,4490,02:29,02:30
WingExt,Fly 1 (Male),0.1,4483,4485,02:29,02:30
Circling,Fly 1 (Male),0.433,4488,4500,02:30,02:30
Circling,Fly 0 (Female),0.433,4489,4501,02:30,02:30
WingExt,Fly 0 (Female),0.133,4492,4495,02:30,02:30
Circling,Fly 1 (Male),0.3,4502,4510,02:30,02:30
WingExt,Fly 1 (Male),0.1,4518,4520,02:31,02:31
WingExt,Fly 0 (Female),0.167,4521,4525,02:31,02:31
WingExt,Fly 1 (Male),0.1,4527,4529,02:31,02:31
Circling,Fly 1 (Male),0.367,4539,4549,02:31,02:32
WingExt,Fly 0 (Female),0.2,4540,4545,02:31,02:32
Circling,Fly 0 (Female),0.667,4542,4561,02:31,02:32
Circling,Fly 1 (Male),0.9,4559,4585,02:32,02:33
WingExt,Fly 0 (Female),0.1,4569,4571,02:32,02:32
Circling,Fly 0 (Female),0.3,4569,4577,02:32,02:33
WingExt,Fly 1 (Male),0.133,4590,4593,02:33,02:33
WingExt,Fly 1 (Male),0.167,4595,4599,02:33,02:33
WingExt,Fly 1 (Male),0.167,4607,4611,02:34,02:34
WingExt,Fly 0 (Female),0.2,4610,4615,02:34,02:34
WingExt,Fly 0 (Female),0.167,4617,4621,02:34,02:34
WingExt,Fly 1 (Male),0.167,4622,4626,02:34,02:34
WingExt,Fly 0 (Female),0.133,4624,4627,02:34,02:34
WingExt,Fly 1 (Male),0.133,4632,4635,02:34,02:34
WingExt,Fly 1 (Male),0.267,4639,4646,02:35,02:35
WingExt,Fly 1 (Male),0.167,4674,4678,02:36,02:36
WingExt,Fly 0 (Female),0.2,4679,4684,02:36,02:36
Circling,Fly 1 (Male),0.467,4691,4704,02:36,02:37
WingExt,Fly 0 (Female),0.167,4716,4720,02:37,02:37
WingExt,Fly 1 (Male),0.133,4718,4721,02:37,02:37
WingExt,Fly 0 (Female),0.2,4730,4735,02:38,02:38
Circling,Fly 1 (Male),0.567,4735,4751,02:38,02:38
WingExt,Fly 0 (Female),0.167,4737,4741,02:38,02:38
Circling,Fly 0 (Female),0.433,4738,4750,02:38,02:38
Circling,Fly 0 (Female),0.367,4759,4769,02:39,02:39
Circling,Fly 1 (Male),0.367,4769,4779,02:39,02:39
WingExt,Fly 1 (Male),0.367,4774,4784,02:39,02:39
WingExt,Fly 0 (Female),0.133,4777,4780,02:39,02:39
WingExt,Fly 0 (Female),0.167,4782,4786,02:39,02:40
WingExt,Fly 1 (Male),0.133,4789,4792,02:40,02:40
WingExt,Fly 0 (Female),0.1,4792,4794,02:40,02:40
WingExt,Fly 0 (Female),0.1,4798,4800,02:40,02:40
WingExt,Fly 0 (Female),0.1,4804,4806,02:40,02:40
WingExt,Fly 1 (Male),0.1,4819,4821,02:41,02:41
Circling,Fly 1 (Male),0.4,4820,4831,02:41,02:41
WingExt,Fly 1 (Male),0.167,4823,4827,02:41,02:41
Circling,Fly 0 (Female),0.933,4825,4852,02:41,02:42
Circling,Fly 1 (Male),0.3,4833,4841,02:41,02:41
Circling,Fly 1 (Male),0.4,4854,4865,02:42,02:42
WingExt,Fly 1 (Male),0.1,4879,4881,02:43,02:43
WingExt,Fly 0 (Female),0.133,4885,4888,02:43,02:43
WingExt,Fly 0 (Female),0.133,4895,4898,02:43,02:43
WingExt,Fly 1 (Male),0.1,4901,4903,02:43,02:43
WingExt,Fly 0 (Female),0.1,4906,4908,02:44,02:44
WingExt,Fly 1 (Male),0.367,4910,4920,02:44,02:44
WingExt,Fly 0 (Female),0.1,4964,4966,02:45,02:46
WingExt,Fly 0 (Female),0.133,5000,5003,02:47,02:47
WingExt,Fly 1 (Male),0.1,5002,5004,02:47,02:47
WingExt,Fly 0 (Female),0.267,5010,5017,02:47,02:47
WingExt,Fly 1 (Male),0.533,5022,5037,02:47,02:48
WingExt,Fly 0 (Female),0.167,5025,5029,02:48,02:48
WingExt,Fly 1 (Male),0.1,5070,5072,02:49,02:49
WingExt,Fly 0 (Female),0.1,5072,5074,02:49,02:49
WingExt,Fly 0 (Female),0.333,5082,5091,02:49,02:50
WingExt,Fly 1 (Male),0.167,5083,5087,02:49,02:50
WingExt,Fly 1 (Male),0.167,5100,5104,02:50,02:50
WingExt,Fly 0 (Female),0.1,5108,5110,02:50,02:50
WingExt,Fly 0 (Female),0.1,5143,5145,02:51,02:52
WingExt,Fly 0 (Female),0.2,5187,5192,02:53,02:53
WingExt,Fly 1 (Male),0.233,5210,5216,02:54,02:54
WingExt,Fly 0 (Female),0.233,5238,5244,02:55,02:55
WingExt,Fly 1 (Male),0.133,5277,5280,02:56,02:56
WingExt,Fly 0 (Female),0.1,5280,5282,02:56,02:56
WingExt,Fly 0 (Female),0.267,5307,5314,02:57,02:57
WingExt,Fly 0 (Female),0.2,5320,5325,02:57,02:58
WingExt,Fly 1 (Male),0.1,5351,5353,02:58,02:58
WingExt,Fly 0 (Female),0.1,5353,5355,02:58,02:58
WingExt,Fly 0 (Female),0.1,5365,5367,02:59,02:59
WingExt,Fly 0 (Female),0.1,5386,5388,03:00,03:00
WingExt,Fly 1 (Male),0.133,5451,5454,03:02,03:02
WingExt,Fly 0 (Female),0.167,5453,5457,03:02,03:02
WingExt,Fly 1 (Male),0.2,5462,5467,03:02,03:02
WingExt,Fly 1 (Male),0.133,5486,5489,03:03,03:03
WingExt,Fly 1 (Male),0.1,5491,5493,03:03,03:03
WingExt,Fly 0 (Female),0.1,5508,5510,03:04,03:04
WingExt,Fly 1 (Male),0.1,5515,5517,03:04,03:04
WingExt,Fly 0 (Female),0.233,5520,5526,03:04,03:04
WingExt,Fly 0 (Female),0.167,5533,5537,03:04,03:05
WingExt,Fly 0 (Female),0.1,5555,5557,03:05,03:05
WingExt,Fly 0 (Female),0.133,5567,5570,03:06,03:06
WingExt,Fly 0 (Female),0.1,5584,5586,03:06,03:06
WingExt,Fly 0 (Female),0.133,5588,5591,03:06,03:06
WingExt,Fly 1 (Male),0.233,5595,5601,03:06,03:07
WingExt,Fly 1 (Male),0.133,5604,5607,03:07,03:07
WingExt,Fly 1 (Male),0.4,5611,5622,03:07,03:07
WingExt,Fly 1 (Male),0.133,5629,5632,03:08,03:08
WingExt,Fly 0 (Female),0.1,5653,5655,03:08,03:08
WingExt,Fly 0 (Female),0.133,5661,5664,03:09,03:09
WingExt,Fly 0 (Female),0.1,5679,5681,03:09,03:09
WingExt,Fly 1 (Male),0.1,5686,5688,03:10,03:10
WingExt,Fly 1 (Male),0.1,5716,5718,03:11,03:11
WingExt,Fly 0 (Female),0.133,5724,5727,03:11,03:11
WingExt,Fly 1 (Male),0.1,5729,5731,03:11,03:11
WingExt,Fly 1 (Male),0.267,5733,5740,03:11,03:11
WingExt,Fly 0 (Female),0.1,5738,5740,03:11,03:11
WingExt,Fly 1 (Male),0.133,5748,5751,03:12,03:12
WingExt,Fly 0 (Female),0.233,5753,5759,03:12,03:12
WingExt,Fly 1 (Male),0.1,5753,5755,03:12,03:12
WingExt,Fly 0 (Female),0.233,5768,5774,03:12,03:12
WingExt,Fly 0 (Female),0.133,5776,5779,03:13,03:13
WingExt,Fly 0 (Female),0.1,5791,5793,03:13,03:13
WingExt,Fly 1 (Male),0.267,5811,5818,03:14,03:14
WingExt,Fly 1 (Male),0.133,5833,5836,03:14,03:15
WingExt,Fly 1 (Male),0.1,5838,5840,03:15,03:15
WingExt,Fly 1 (Male),0.133,5843,5846,03:15,03:15
WingExt,Fly 0 (Female),0.1,5891,5893,03:16,03:16
WingExt,Fly 0 (Female),0.1,5895,5897,03:16,03:17
WingExt,Fly 0 (Female),0.133,5931,5934,03:18,03:18
WingExt,Fly 1 (Male),0.1,5931,5933,03:18,03:18
WingExt,Fly 1 (Male),0.2,5963,5968,03:19,03:19
Circling,Fly 0 (Female),0.567,5971,5987,03:19,03:20
WingExt,Fly 1 (Male),0.3,6002,6010,03:20,03:20
WingExt,Fly 1 (Male),0.167,6015,6019,03:20,03:21
WingExt,Fly 0 (Female),0.167,6029,6033,03:21,03:21
WingExt,Fly 1 (Male),0.267,6035,6042,03:21,03:21
Circling,Fly 0 (Female),0.3,6039,6047,03:21,03:22
WingExt,Fly 0 (Female),0.1,6045,6047,03:22,03:22
WingExt,Fly 0 (Female),0.267,6049,6056,03:22,03:22
Circling,Fly 1 (Male),0.3,6055,6063,03:22,03:22
WingExt,Fly 1 (Male),0.1,6065,6067,03:22,03:22
Circling,Fly 1 (Male),0.5,6073,6087,03:22,03:23
WingExt,Fly 0 (Female),0.1,6074,6076,03:22,03:23
WingExt,Fly 0 (Female),0.167,6078,6082,03:23,03:23
WingExt,Fly 1 (Male),0.4,6085,6096,03:23,03:23
WingExt,Fly 0 (Female),0.133,6101,6104,03:23,03:23
WingExt,Fly 1 (Male),0.133,6109,6112,03:24,03:24
Circling,Fly 0 (Female),0.3,6109,6117,03:24,03:24
WingExt,Fly 1 (Male),0.1,6148,6150,03:25,03:25
WingExt,Fly 0 (Female),0.1,6154,6156,03:25,03:25
WingExt,Fly 1 (Male),0.2,6160,6165,03:25,03:26
WingExt,Fly 1 (Male),0.1,6168,6170,03:26,03:26
WingExt,Fly 0 (Female),0.2,6170,6175,03:26,03:26
WingExt,Fly 1 (Male),0.1,6179,6181,03:26,03:26
WingExt,Fly 0 (Female),0.1,6180,6182,03:26,03:26
WingExt,Fly 0 (Female),0.367,6184,6194,03:26,03:26
WingExt,Fly 1 (Male),0.3,6184,6192,03:26,03:26
Circling,Fly 0 (Female),0.333,6184,6193,03:26,03:26
WingExt,Fly 1 (Male),0.233,6197,6203,03:27,03:27
WingExt,Fly 1 (Male),0.967,6208,6236,03:27,03:28
WingExt,Fly 0 (Female),0.133,6227,6230,03:28,03:28
WingExt,Fly 1 (Male),0.167,6240,6244,03:28,03:28
WingExt,Fly 1 (Male),0.1,6257,6259,03:29,03:29
WingExt,Fly 0 (Female),0.1,6261,6263,03:29,03:29
WingExt,Fly 1 (Male),0.1,6272,6274,03:29,03:29
WingExt,Fly 1 (Male),0.1,6288,6290,03:30,03:30
WingExt,Fly 0 (Female),0.3,6295,6303,03:30,03:30
WingExt,Fly 0 (Female),0.1,6310,6312,03:30,03:30
Circling,Fly 0 (Female),0.333,6310,6319,03:30,03:31
WingExt,Fly 1 (Male),0.133,6311,6314,03:30,03:30
WingExt,Fly 1 (Male),0.1,6316,6318,03:31,03:31
Circling,Fly 0 (Female),0.733,6329,6350,03:31,03:32
WingExt,Fly 0 (Female),0.1,6360,6362,03:32,03:32
Circling,Fly 0 (Female),0.333,6360,6369,03:32,03:32
WingExt,Fly 1 (Male),0.1,6367,6369,03:32,03:32
WingExt,Fly 1 (Male),0.3,6371,6379,03:32,03:33
WingExt,Fly 0 (Female),0.1,6378,6380,03:33,03:33
WingExt,Fly 1 (Male),0.1,6384,6386,03:33,03:33
WingExt,Fly 0 (Female),0.1,6386,6388,03:33,03:33
WingExt,Fly 0 (Female),0.1,6411,6413,03:34,03:34
Circling,Fly 1 (Male),0.3,6416,6424,03:34,03:34
WingExt,Fly 0 (Female),0.1,6430,6432,03:34,03:34
WingExt,Fly 1 (Male),0.1,6431,6433,03:34,03:34
WingExt,Fly 1 (Male),0.167,6442,6446,03:35,03:35
WingExt,Fly 0 (Female),0.1,6451,6453,03:35,03:35
Circling,Fly 0 (Female),0.767,6462,6484,03:35,03:36
WingExt,Fly 1 (Male),0.1,6466,6468,03:36,03:36
WingExt,Fly 0 (Female),0.133,6494,6497,03:36,03:37
WingExt,Fly 1 (Male),0.1,6494,6496,03:36,03:37
Circling,Fly 0 (Female),0.4,6499,6510,03:37,03:37
WingExt,Fly 0 (Female),0.167,6505,6509,03:37,03:37
WingExt,Fly 0 (Female),0.133,6511,6514,03:37,03:37
WingExt,Fly 0 (Female),0.2,6516,6521,03:37,03:37
WingExt,Fly 0 (Female),0.1,6526,6528,03:38,03:38
WingExt,Fly 0 (Female),0.133,6546,6549,03:38,03:38
WingExt,Fly 0 (Female),0.1,6573,6575,03:39,03:39
Circling,Fly 1 (Male),0.633,6576,6594,03:39,03:40
WingExt,Fly 1 (Male),0.533,6605,6620,03:40,03:41
WingExt,Fly 1 (Male),0.1,6625,6627,03:41,03:41
WingExt,Fly 1 (Male),0.1,6632,6634,03:41,03:41
WingExt,Fly 1 (Male),0.133,6640,6643,03:41,03:41
WingExt,Fly 0 (Female),0.133,6645,6648,03:42,03:42
WingExt,Fly 0 (Female),0.2,6653,6658,03:42,03:42
WingExt,Fly 1 (Male),0.133,6656,6659,03:42,03:42
WingExt,Fly 1 (Male),0.1,6664,6666,03:42,03:42
WingExt,Fly 0 (Female),0.2,6691,6696,03:43,03:43
WingExt,Fly 1 (Male),0.133,6696,6699,03:43,03:43
WingExt,Fly 1 (Male),0.1,6701,6703,03:43,03:43
WingExt,Fly 0 (Female),0.1,6704,6706,03:43,03:44
WingExt,Fly 1 (Male),0.367,6706,6716,03:44,03:44
WingExt,Fly 0 (Female),0.1,6714,6716,03:44,03:44
WingExt,Fly 0 (Female),0.133,6720,6723,03:44,03:44
WingExt,Fly 0 (Female),0.2,6741,6746,03:45,03:45
WingExt,Fly 1 (Male),0.3,6748,6756,03:45,03:45
Circling,Fly 1 (Male),0.333,6763,6772,03:45,03:46
WingExt,Fly 1 (Male),0.1,6776,6778,03:46,03:46
WingExt,Fly 0 (Female),0.1,6788,6790,03:46,03:46
WingExt,Fly 0 (Female),0.1,6799,6801,03:47,03:47
WingExt,Fly 0 (Female),0.133,6811,6814,03:47,03:47
Circling,Fly 0 (Female),0.367,6820,6830,03:47,03:48
WingExt,Fly 0 (Female),0.1,6841,6843,03:48,03:48
WingExt,Fly 0 (Female),0.2,6870,6875,03:49,03:49
WingExt,Fly 0 (Female),0.1,6901,6903,03:50,03:50
WingExt,Fly 0 (Female),0.167,6905,6909,03:50,03:50
WingExt,Fly 0 (Female),0.2,6923,6928,03:51,03:51
WingExt,Fly 1 (Male),0.1,6926,6928,03:51,03:51
WingExt,Fly 0 (Female),0.133,6930,6933,03:51,03:51
WingExt,Fly 1 (Male),0.133,6932,6935,03:51,03:51
WingExt,Fly 0 (Female),0.133,6937,6940,03:51,03:51
WingExt,Fly 0 (Female),0.133,6942,6945,03:51,03:52
WingExt,Fly 1 (Male),0.167,6947,6951,03:52,03:52
WingExt,Fly 0 (Female),0.1,6949,6951,03:52,03:52
WingExt,Fly 0 (Female),0.333,6955,6964,03:52,03:52
WingExt,Fly 1 (Male),0.267,6958,6965,03:52,03:52
WingExt,Fly 0 (Female),0.233,6968,6974,03:52,03:52
WingExt,Fly 1 (Male),0.1,6968,6970,03:52,03:52
WingExt,Fly 1 (Male),0.167,6974,6978,03:52,03:53
WingExt,Fly 0 (Female),0.1,6979,6981,03:53,03:53
WingExt,Fly 0 (Female),0.267,6984,6991,03:53,03:53
WingExt,Fly 1 (Male),0.233,6985,6991,03:53,03:53
WingExt,Fly 0 (Female),0.533,6993,7008,03:53,03:54
WingExt,Fly 1 (Male),0.233,6993,6999,03:53,03:53
WingExt,Fly 0 (Female),0.233,7013,7019,03:54,03:54
WingExt,Fly 0 (Female),0.133,7021,7024,03:54,03:54
WingExt,Fly 0 (Female),0.133,7029,7032,03:54,03:54
WingExt,Fly 0 (Female),0.167,7054,7058,03:55,03:55
WingExt,Fly 0 (Female),0.2,7061,7066,03:55,03:56
WingExt,Fly 0 (Female),0.133,7080,7083,03:56,03:56
Circling,Fly 1 (Male),0.433,7091,7103,03:56,03:57
Circling,Fly 0 (Female),0.633,7103,7121,03:57,03:57
WingExt,Fly 1 (Male),0.1,7110,7112,03:57,03:57
WingExt,Fly 1 (Male),0.2,7117,7122,03:57,03:57
WingExt,Fly 0 (Female),0.133,7134,7137,03:58,03:58
WingExt,Fly 1 (Male),0.1,7156,7158,03:59,03:59
WingExt,Fly 0 (Female),0.167,7163,7167,03:59,03:59
WingExt,Fly 0 (Female),0.1,7227,7229,04:01,04:01
WingExt,Fly 1 (Male),0.1,7239,7241,04:01,04:01
WingExt,Fly 0 (Female),0.1,7243,7245,04:01,04:02
WingExt,Fly 1 (Male),0.133,7256,7259,04:02,04:02
WingExt,Fly 1 (Male),0.167,7262,7266,04:02,04:02
WingExt,Fly 1 (Male),0.1,7370,7372,04:06,04:06
WingExt,Fly 0 (Female),0.133,7376,7379,04:06,04:06
WingExt,Fly 1 (Male),0.133,7390,7393,04:06,04:06
WingExt,Fly 0 (Female),0.2,7405,7410,04:07,04:07
WingExt,Fly 0 (Female),0.2,7416,7421,04:07,04:07
WingExt,Fly 1 (Male),0.1,7416,7418,04:07,04:07
WingExt,Fly 0 (Female),0.1,7434,7436,04:08,04:08
WingExt,Fly 0 (Female),0.1,7446,7448,04:08,04:08
WingExt,Fly 1 (Male),0.133,7453,7456,04:08,04:09
WingExt,Fly 0 (Female),0.1,7464,7466,04:09,04:09
WingExt,Fly 0 (Female),0.1,7468,7470,04:09,04:09
WingExt,Fly 1 (Male),0.1,7470,7472,04:09,04:09
WingExt,Fly 0 (Female),0.1,7486,7488,04:10,04:10
WingExt,Fly 1 (Male),0.133,7486,7489,04:10,04:10
WingExt,Fly 1 (Male),0.167,7494,7498,04:10,04:10
WingExt,Fly 0 (Female),0.133,7503,7506,04:10,04:10
WingExt,Fly 0 (Female),0.167,7532,7536,04:11,04:11
WingExt,Fly 1 (Male),0.1,7548,7550,04:12,04:12
WingExt,Fly 0 (Female),0.267,7552,7559,04:12,04:12
WingExt,Fly 1 (Male),0.133,7558,7561,04:12,04:12
WingExt,Fly 0 (Female),0.1,7568,7570,04:12,04:12
Circling,Fly 0 (Female),0.7,7579,7599,04:13,04:13
WingExt,Fly 1 (Male),0.133,7582,7585,04:13,04:13
WingExt,Fly 1 (Male),0.1,7587,7589,04:13,04:13
WingExt,Fly 1 (Male),0.167,7593,7597,04:13,04:13
WingExt,Fly 0 (Female),0.233,7603,7609,04:13,04:14
WingExt,Fly 1 (Male),0.1,7605,7607,04:14,04:14
WingExt,Fly 0 (Female),0.167,7612,7616,04:14,04:14
WingExt,Fly 0 (Female),0.167,7635,7639,04:14,04:15
WingExt,Fly 0 (Female),0.133,7642,7645,04:15,04:15
WingExt,Fly 0 (Female),0.167,7647,7651,04:15,04:15
Circling,Fly 0 (Female),0.367,7666,7676,04:16,04:16
WingExt,Fly 1 (Male),0.1,7672,7674,04:16,04:16
Circling,Fly 0 (Female),0.3,7679,7687,04:16,04:16
Circling,Fly 1 (Male),0.433,7680,7692,04:16,04:16
WingExt,Fly 1 (Male),0.1,7704,7706,04:17,04:17
WingExt,Fly 1 (Male),0.1,7708,7710,04:17,04:17
Circling,Fly 0 (Female),0.467,7720,7733,04:17,04:18
Circling,Fly 1 (Male),0.3,7724,7732,04:17,04:18
Circling,Fly 0 (Female),0.4,7755,7766,04:18,04:19
WingExt,Fly 1 (Male),0.1,7756,7758,04:19,04:19
WingExt,Fly 0 (Female),0.267,7764,7771,04:19,04:19
WingExt,Fly 1 (Male),0.1,7770,7772,04:19,04:19
WingExt,Fly 1 (Male),0.167,7776,7780,04:19,04:19
WingExt,Fly 1 (Male),0.133,7784,7787,04:19,04:20
WingExt,Fly 0 (Female),0.167,7789,7793,04:20,04:20
WingExt,Fly 1 (Male),0.1,7790,7792,04:20,04:20
WingExt,Fly 1 (Male),0.2,7794,7799,04:20,04:20
WingExt,Fly 1 (Male),0.1,7801,7803,04:20,04:20
WingExt,Fly 1 (Male),0.167,7805,7809,04:20,04:20
Circling,Fly 0 (Female),0.3,7808,7816,04:20,04:21
WingExt,Fly 1 (Male),0.1,7811,7813,04:20,04:20
Circling,Fly 0 (Female),0.333,7818,7827,04:21,04:21
WingExt,Fly 1 (Male),0.167,7848,7852,04:22,04:22
WingExt,Fly 1 (Male),0.133,7862,7865,04:22,04:22
Circling,Fly 0 (Female),0.333,7903,7912,04:23,04:24
WingExt,Fly 1 (Male),0.1,7905,7907,04:24,04:24
WingExt,Fly 1 (Male),0.1,7909,7911,04:24,04:24
WingExt,Fly 0 (Female),0.3,7918,7926,04:24,04:24
WingExt,Fly 0 (Female),0.1,7930,7932,04:24,04:24
WingExt,Fly 0 (Female),0.333,7934,7943,04:24,04:25
WingExt,Fly 0 (Female),0.567,7945,7961,04:25,04:25
WingExt,Fly 1 (Male),0.2,7948,7953,04:25,04:25
WingExt,Fly 1 (Male),0.167,7962,7966,04:25,04:26
WingExt,Fly 1 (Male),0.2,7996,8001,04:27,04:27
WingExt,Fly 0 (Female),0.133,7997,8000,04:27,04:27
WingExt,Fly 0 (Female),0.133,8002,8005,04:27,04:27
WingExt,Fly 1 (Male),0.233,8019,8025,04:27,04:28
WingExt,Fly 0 (Female),0.167,8031,8035,04:28,04:28
WingExt,Fly 1 (Male),0.267,8031,8038,04:28,04:28
WingExt,Fly 0 (Female),0.267,8049,8056,04:28,04:29
WingExt,Fly 0 (Female),0.1,8060,8062,04:29,04:29
WingExt,Fly 0 (Female),0.233,8065,8071,04:29,04:29
WingExt,Fly 0 (Female),0.167,8077,8081,04:29,04:29
WingExt,Fly 0 (Female),0.167,8099,8103,04:30,04:30
WingExt,Fly 1 (Male),0.1,8133,8135,04:31,04:31
WingExt,Fly 0 (Female),0.167,8138,8142,04:31,04:31
WingExt,Fly 1 (Male),0.167,8163,8167,04:32,04:32
WingExt,Fly 0 (Female),0.1,8165,8167,04:32,04:32
WingExt,Fly 0 (Female),0.1,8170,8172,04:32,04:32
WingExt,Fly 0 (Female),0.5,8216,8230,04:34,04:34
WingExt,Fly 1 (Male),0.233,8217,8223,04:34,04:34
WingExt,Fly 1 (Male),0.167,8225,8229,04:34,04:34
WingExt,Fly 0 (Female),0.133,8234,8237,04:34,04:35
WingExt,Fly 1 (Male),0.133,8234,8237,04:34,04:35
WingExt,Fly 1 (Male),0.1,8239,8241,04:35,04:35
WingExt,Fly 0 (Female),0.133,8243,8246,04:35,04:35
WingExt,Fly 1 (Male),0.1,8250,8252,04:35,04:35
WingExt,Fly 0 (Female),0.2,8252,8257,04:35,04:35
WingExt,Fly 1 (Male),0.233,8260,8266,04:35,04:36
WingExt,Fly 0 (Female),0.2,8263,8268,04:35,04:36
WingExt,Fly 1 (Male),0.1,8269,8271,04:36,04:36
WingExt,Fly 1 (Male),0.1,8273,8275,04:36,04:36
WingExt,Fly 0 (Female),0.133,8275,8278,04:36,04:36
WingExt,Fly 1 (Male),0.1,8277,8279,04:36,04:36
WingExt,Fly 1 (Male),0.2,8281,8286,04:36,04:36
WingExt,Fly 0 (Female),0.2,8295,8300,04:36,04:37
WingExt,Fly 1 (Male),0.133,8302,8305,04:37,04:37
WingExt,Fly 1 (Male),0.233,8310,8316,04:37,04:37
WingExt,Fly 1 (Male),0.1,8318,8320,04:37,04:37
Circling,Fly 1 (Male),0.333,8319,8328,04:37,04:38
WingExt,Fly 1 (Male),0.167,8327,8331,04:38,04:38
WingExt,Fly 1 (Male),0.2,8333,8338,04:38,04:38
WingExt,Fly 1 (Male),0.133,8341,8344,04:38,04:38
WingExt,Fly 1 (Male),0.1,8346,8348,04:38,04:38
WingExt,Fly 0 (Female),0.133,8349,8352,04:38,04:38
WingExt,Fly 0 (Female),0.1,8361,8363,04:39,04:39
WingExt,Fly 1 (Male),0.267,8366,8373,04:39,04:39
WingExt,Fly 0 (Female),0.2,8402,8407,04:40,04:40
WingExt,Fly 0 (Female),0.167,8410,8414,04:40,04:40
WingExt,Fly 1 (Male),0.1,8418,8420,04:41,04:41
WingExt,Fly 0 (Female),0.267,8419,8426,04:41,04:41
WingExt,Fly 0 (Female),0.1,8429,8431,04:41,04:41
WingExt,Fly 1 (Male),0.1,8437,8439,04:41,04:41
WingExt,Fly 0 (Female),0.2,8439,8444,04:41,04:41
WingExt,Fly 1 (Male),0.167,8447,8451,04:42,04:42
WingExt,Fly 0 (Female),0.1,8456,8458,04:42,04:42
WingExt,Fly 0 (Female),0.1,8461,8463,04:42,04:42
WingExt,Fly 1 (Male),0.1,8475,8477,04:42,04:43
WingExt,Fly 1 (Male),0.2,8479,8484,04:43,04:43
WingExt,Fly 1 (Male),0.1,8492,8494,04:43,04:43
WingExt,Fly 0 (Female),0.1,8497,8499,04:43,04:43
WingExt,Fly 0 (Female),0.2,8526,8531,04:44,04:44
WingExt,Fly 1 (Male),0.4,8540,8551,04:45,04:45
WingExt,Fly 1 (Male),0.1,8565,8567,04:46,04:46
WingExt,Fly 1 (Male),0.433,8593,8605,04:46,04:47
Circling,Fly 1 (Male),0.367,8612,8622,04:47,04:47
Circling,Fly 0 (Female),0.467,8615,8628,04:47,04:48
WingExt,Fly 0 (Female),0.1,8636,8638,04:48,04:48
WingExt,Fly 0 (Female),0.1,8644,8646,04:48,04:48
WingExt,Fly 0 (Female),0.133,8668,8671,04:49,04:49
WingExt,Fly 1 (Male),0.1,8670,8672,04:49,04:49
WingExt,Fly 0 (Female),0.167,8678,8682,04:49,04:49
WingExt,Fly 1 (Male),0.167,8682,8686,04:49,04:50
WingExt,Fly 0 (Female),0.233,8689,8695,04:50,04:50
WingExt,Fly 1 (Male),0.1,8693,8695,04:50,04:50
WingExt,Fly 1 (Male),0.1,8700,8702,04:50,04:50
WingExt,Fly 0 (Female),0.167,8705,8709,04:50,04:50
WingExt,Fly 1 (Male),0.1,8706,8708,04:50,04:50
Circling,Fly 1 (Male),0.433,8710,8722,04:50,04:51
WingExt,Fly 0 (Female),0.133,8711,8714,04:50,04:50
WingExt,Fly 1 (Male),0.1,8713,8715,04:50,04:50
WingExt,Fly 0 (Female),0.2,8718,8723,04:51,04:51
WingExt,Fly 1 (Male),0.133,8730,8733,04:51,04:51
WingExt,Fly 1 (Male),0.133,8738,8741,04:51,04:51
WingExt,Fly 0 (Female),0.2,8740,8745,04:51,04:52
WingExt,Fly 0 (Female),0.267,8747,8754,04:52,04:52
WingExt,Fly 1 (Male),0.333,8750,8759,04:52,04:52
Circling,Fly 1 (Male),0.767,8772,8794,04:52,04:53
WingExt,Fly 0 (Female),0.1,8780,8782,04:53,04:53
WingExt,Fly 0 (Female),0.167,8784,8788,04:53,04:53
Circling,Fly 0 (Female),0.333,8786,8795,04:53,04:53
Circling,Fly 0 (Female),0.433,8797,8809,04:53,04:54
WingExt,Fly 1 (Male),0.367,8816,8826,04:54,04:54
WingExt,Fly 0 (Female),0.1,8821,8823,04:54,04:54
WingExt,Fly 0 (Female),0.133,8826,8829,04:54,04:54
WingExt,Fly 1 (Male),0.133,8828,8831,04:54,04:54
WingExt,Fly 0 (Female),0.133,8831,8834,04:54,04:54
WingExt,Fly 1 (Male),0.1,8838,8840,04:55,04:55
Circling,Fly 0 (Female),0.4,8840,8851,04:55,04:55
WingExt,Fly 1 (Male),0.1,8846,8848,04:55,04:55
Circling,Fly 1 (Male),0.3,8855,8863,04:55,04:55
Circling,Fly 0 (Female),0.3,8862,8870,04:55,04:56
WingExt,Fly 1 (Male),0.267,8866,8873,04:56,04:56
WingExt,Fly 0 (Female),0.133,8894,8897,04:56,04:57
Circling,Fly 1 (Male),0.8,8898,8921,04:57,04:57
WingExt,Fly 0 (Female),0.1,8899,8901,04:57,04:57
